transaction_id,line_id,titulo,cantidad,precio_unitario,descuento_aplicado_pct,precio_final_unitario,line_total,vendor,ingest_date
CR-TX-0049175,CR-TX-0049175-L02,El fervor,1,69.3,4.0,66.53,66.53,crisol,2025-11-09
CR-TX-0049175,CR-TX-0049175-L03,Guía práctica de Astrología. Deluxe Box Set,3,135.2,13.0,117.62,352.86,crisol,2025-11-09
CR-TX-0049176,CR-TX-0049176-L01,Broken Throne: A Red Queen Collection,2,45.5,8.0,41.86,83.72,crisol,2025-11-09
CR-TX-0049177,CR-TX-0049177-L01,El secreto de la asistenta. La asistenta. 2,3,71.2,21.0,56.25,168.75,crisol,2025-11-09
CR-TX-0049177,CR-TX-0049177-L02,Halo de Luna,3,37.6,2.0,36.85,110.55,crisol,2025-11-09
CR-TX-0049178,CR-TX-0049178-L01,Engine of Impact,3,83.4,7.0,77.56,232.68,crisol,2025-11-09
CR-TX-0049178,CR-TX-0049178-L02,Quiero comerme tu páncreas,1,63.92,2.0,62.64,62.64,crisol,2025-11-09
CR-TX-0049178,CR-TX-0049178-L03,Shigahime 01,2,29.6,5.0,28.12,56.24,crisol,2025-11-09
CR-TX-0049179,CR-TX-0049179-L01,¿Quién se esconde?,1,64.0,19.0,51.84,51.84,crisol,2025-11-09
CR-TX-0049179,CR-TX-0049179-L02,Marcapáginas Book Club,3,14.9,12.0,13.11,39.33,crisol,2025-11-09
CR-TX-0049180,CR-TX-0049180-L01,We Are All Monsters,1,95.4,8.0,87.77,87.77,crisol,2025-11-09
CR-TX-0049180,CR-TX-0049180-L02,¡Pánico!,1,39.0,3.0,37.83,37.83,crisol,2025-11-09
CR-TX-0049180,CR-TX-0049180-L03,Historias de Edgar Allan Poe,1,69.3,6.0,65.14,65.14,crisol,2025-11-09
CR-TX-0049181,CR-TX-0049181-L01,Camino a Macondo,2,95.2,23.0,73.3,146.6,crisol,2025-11-09
CR-TX-0049181,CR-TX-0049181-L02,La llamada. La llamada. 1,3,63.2,18.0,51.82,155.46,crisol,2025-11-09
CR-TX-0049181,CR-TX-0049181-L03,La magia de mandar todo a la chingada,3,55.92,1.0,55.36,166.08,crisol,2025-11-09
CR-TX-0049182,CR-TX-0049182-L01,El Profeta,2,44.0,10.0,39.6,79.2,crisol,2025-11-09
CR-TX-0049182,CR-TX-0049182-L02,Todo fluye,3,71.2,9.0,64.79,194.37,crisol,2025-11-09
CR-TX-0049182,CR-TX-0049182-L03,Guerreros civilizadores,2,79.92,5.0,75.92,151.84,crisol,2025-11-09
CR-TX-0049183,CR-TX-0049183-L01,El ataque de los monstruos mutantes de nieve. Calvin y Hobbes. 7,3,44.0,2.0,43.12,129.36,crisol,2025-11-09
CR-TX-0049183,CR-TX-0049183-L02,A través de ti. Trilogía de los Hermanos Hidalgo. 2,1,15.92,1.0,15.76,15.76,crisol,2025-11-09
CR-TX-0049184,CR-TX-0049184-L01,"El mundo perdido, parque jurásico 2",1,47.2,17.0,39.18,39.18,crisol,2025-11-09
CR-TX-0049184,CR-TX-0049184-L02,La metamorfosis,1,71.2,20.0,56.96,56.96,crisol,2025-11-09
CR-TX-0049184,CR-TX-0049184-L03,El viaje,3,51.2,21.0,40.45,121.35,crisol,2025-11-09
CR-TX-0049185,CR-TX-0049185-L01,Tierra,3,127.2,10.0,114.48,343.44,crisol,2025-11-09
CR-TX-0049186,CR-TX-0049186-L01,Pancitas ruidosas: Animales del bosque,1,17.5,22.0,13.65,13.65,crisol,2025-11-09
CR-TX-0049187,CR-TX-0049187-L01,Las copas del campeón,3,159.2,1.0,157.61,472.83,crisol,2025-11-09
CR-TX-0049187,CR-TX-0049187-L02,Tenku Shinpan 04,2,28.0,21.0,22.12,44.24,crisol,2025-11-09
CR-TX-0049187,CR-TX-0049187-L03,Dos veces única,1,71.92,16.0,60.41,60.41,crisol,2025-11-09
CR-TX-0049187,CR-TX-0049187-L04,Cada noche a las nueve,1,95.2,24.0,72.35,72.35,crisol,2025-11-09
CR-TX-0049188,CR-TX-0049188-L01,El volumen del tiempo II,3,76.3,16.0,64.09,192.27,crisol,2025-11-09
CR-TX-0049188,CR-TX-0049188-L02,Marcapáginas magnético Krafty Collection Leopardo,3,14.9,18.0,12.22,36.66,crisol,2025-11-09
CR-TX-0049189,CR-TX-0049189-L01,Agenda Dgnottas Escritorio 2026,1,21.9,11.0,19.49,19.49,crisol,2025-11-09
CR-TX-0049189,CR-TX-0049189-L02,Cinturon de Libretas para Celular Azul,1,79.9,11.0,71.11,71.11,crisol,2025-11-09
CR-TX-0049190,CR-TX-0049190-L01,El proceso de divorcio,1,40.0,13.0,34.8,34.8,crisol,2025-11-09
CR-TX-0049191,CR-TX-0049191-L01,Sociología para mentes inquietas,1,79.2,9.0,72.07,72.07,crisol,2025-11-09
CR-TX-0049192,CR-TX-0049192-L01,El arte de engañar al karma,1,39.2,17.0,32.54,32.54,crisol,2025-11-09
CR-TX-0049192,CR-TX-0049192-L02,¿Qué pasó con Nina?,3,84.0,14.0,72.24,216.72,crisol,2025-11-09
CR-TX-0049192,CR-TX-0049192-L03,El Tercer Brazo,2,55.92,11.0,49.77,99.54,crisol,2025-11-09
CR-TX-0049192,CR-TX-0049192-L04,Notebook Classic Azul Hortensia Grande Rayado,3,119.9,25.0,89.93,269.79,crisol,2025-11-09
CR-TX-0049193,CR-TX-0049193-L01,Hermosa Soledad,1,64.5,9.0,58.7,58.7,crisol,2025-11-09
CR-TX-0049194,CR-TX-0049194-L01,El proceso,3,87.2,9.0,79.35,238.05,crisol,2025-11-09
CR-TX-0049194,CR-TX-0049194-L02,Los tres mosqueteros,3,45.5,5.0,43.23,129.69,crisol,2025-11-09
CR-TX-0049194,CR-TX-0049194-L03,"Rompecabezas 950 Monte Rushmore, USA",2,59.9,17.0,49.72,99.44,crisol,2025-11-09
CR-TX-0049195,CR-TX-0049195-L01,Tokyo Revengers 6,3,29.6,8.0,27.23,81.69,crisol,2025-11-09
CR-TX-0049195,CR-TX-0049195-L02,Dandadan 13,1,38.5,7.0,35.8,35.8,crisol,2025-11-09
CR-TX-0049195,CR-TX-0049195-L03,La casita lectora Caja 1: Reconozco las letras A-L,3,55.2,18.0,45.26,135.78,crisol,2025-11-09
CR-TX-0049196,CR-TX-0049196-L01,Invierno. Cuarteto Estacional. 2,2,71.2,23.0,54.82,109.64,crisol,2025-11-09
CR-TX-0049197,CR-TX-0049197-L01,Piensa como un filósofo griego,3,87.92,17.0,72.97,218.91,crisol,2025-11-09
CR-TX-0049197,CR-TX-0049197-L02,Cartas que No Llegaron,1,79.2,7.0,73.66,73.66,crisol,2025-11-09
CR-TX-0049197,CR-TX-0049197-L03,El juramento carmesí,1,68.0,12.0,59.84,59.84,crisol,2025-11-09
CR-TX-0049197,CR-TX-0049197-L04,Asedio y tormenta. Grishaverse. 2,2,55.3,13.0,48.11,96.22,crisol,2025-11-09
CR-TX-0049198,CR-TX-0049198-L01,YuMe Spy x Family Squish Hero (modelo aleatorio),2,29.9,2.0,29.3,58.6,crisol,2025-11-09
CR-TX-0049198,CR-TX-0049198-L02,Valiente,2,63.2,21.0,49.93,99.86,crisol,2025-11-09
CR-TX-0049199,CR-TX-0049199-L01,El dragón de Shanghai,2,39.92,1.0,39.52,79.04,crisol,2025-11-09
CR-TX-0049200,CR-TX-0049200-L01,Por qué fracasan los países,3,87.92,22.0,68.58,205.74,crisol,2025-11-09
CR-TX-0049200,CR-TX-0049200-L02,Carmina Burana,2,79.2,15.0,67.32,134.64,crisol,2025-11-09
CR-TX-0049201,CR-TX-0049201-L01,Textos Apócrifos del Nuevo Testamento. con el Evangelio de María Magadalena y el Evangelio de Judas,2,63.2,15.0,53.72,107.44,crisol,2025-11-09
CR-TX-0049201,CR-TX-0049201-L02,Marcapáginas Winnie the Pooh,1,14.33,5.0,13.61,13.61,crisol,2025-11-09
CR-TX-0049201,CR-TX-0049201-L03,My Androgynous Boyfriend 03,1,39.92,4.0,38.32,38.32,crisol,2025-11-09
CR-TX-0049202,CR-TX-0049202-L01,Antología poética,3,55.2,2.0,54.1,162.3,crisol,2025-11-09
CR-TX-0049203,CR-TX-0049203-L01,Rompecabezas 1000 Song Of Flying,3,59.9,10.0,53.91,161.73,crisol,2025-11-09
CR-TX-0049203,CR-TX-0049203-L02,Libreta Bookaroo A5 Rosado,1,59.9,5.0,56.9,56.9,crisol,2025-11-09
CR-TX-0049203,CR-TX-0049203-L03,Miss Marple 2. Miss Marple y Trece Problemas,3,31.2,24.0,23.71,71.13,crisol,2025-11-09
CR-TX-0049203,CR-TX-0049203-L04,Rompecabezas 950 Fases de la Luna,1,59.9,23.0,46.12,46.12,crisol,2025-11-09
CR-TX-0049204,CR-TX-0049204-L01,Rompecabezas Let's Learn Puzzle: Dino Land (126 piezas),3,59.0,24.0,44.84,134.52,crisol,2025-11-09
CR-TX-0049204,CR-TX-0049204-L02,Rompecabezas 1000 Pirates Victory,3,69.01,11.0,61.42,184.26,crisol,2025-11-09
CR-TX-0049205,CR-TX-0049205-L01,Estuche Harari,1,135.2,5.0,128.44,128.44,crisol,2025-11-09
CR-TX-0049206,CR-TX-0049206-L01,Arráncame la vida,3,60.0,5.0,57.0,171.0,crisol,2025-11-09
CR-TX-0049206,CR-TX-0049206-L02,Jojo's bizarre adventure parte 5. Vento Aureo 7,1,37.5,23.0,28.88,28.88,crisol,2025-11-09
CR-TX-0049206,CR-TX-0049206-L03,El contrapoder de la prensa en la era digital,1,48.0,1.0,47.52,47.52,crisol,2025-11-09
CR-TX-0049206,CR-TX-0049206-L04,Cómo ser un estoico,2,47.92,10.0,43.13,86.26,crisol,2025-11-09
CR-TX-0049207,CR-TX-0049207-L01,Bluey: Abuelitas,2,39.2,23.0,30.18,60.36,crisol,2025-11-09
CR-TX-0049207,CR-TX-0049207-L02,Delicious In Dungeon 03,3,29.6,3.0,28.71,86.13,crisol,2025-11-09
CR-TX-0049208,CR-TX-0049208-L01,La premeditación y el azar,1,48.0,14.0,41.28,41.28,crisol,2025-11-09
CR-TX-0049208,CR-TX-0049208-L02,La Presencia de Dios en la Lucha Contra la Corrupción,2,24.0,20.0,19.2,38.4,crisol,2025-11-09
CR-TX-0049209,CR-TX-0049209-L01,Odder,3,52.0,2.0,50.96,152.88,crisol,2025-11-09
CR-TX-0049209,CR-TX-0049209-L02,El elevador de Central Park,3,63.2,23.0,48.66,145.98,crisol,2025-11-09
CR-TX-0049210,CR-TX-0049210-L01,Literatura y dinero,3,15.2,21.0,12.01,36.03,crisol,2025-11-09
CR-TX-0049210,CR-TX-0049210-L02,¿Por qué los seres no son de igual valor?,3,68.8,4.0,66.05,198.15,crisol,2025-11-09
CR-TX-0049210,CR-TX-0049210-L03,Cuando era divertido,3,71.2,21.0,56.25,168.75,crisol,2025-11-09
CR-TX-0049211,CR-TX-0049211-L01,"Lima: apuntes históricos, descriptivos, estadísticos y de costumbres",2,79.2,9.0,72.07,144.14,crisol,2025-11-09
CR-TX-0049211,CR-TX-0049211-L02,Estuche Harry Potter Hufflepuff (edición limitada),2,343.2,22.0,267.7,535.4,crisol,2025-11-09
CR-TX-0049212,CR-TX-0049212-L01,Conectados y empoderados,3,80.0,3.0,77.6,232.8,crisol,2025-11-09
CR-TX-0049213,CR-TX-0049213-L01,Libreta Pastel Gris & Lapicero negro,3,24.9,2.0,24.4,73.2,crisol,2025-11-09
CR-TX-0049214,CR-TX-0049214-L01,Journal Prado de primavera,2,69.9,13.0,60.81,121.62,crisol,2025-11-09
CR-TX-0049214,CR-TX-0049214-L02,Vampire Knight 14,2,23.2,13.0,20.18,40.36,crisol,2025-11-09
CR-TX-0049214,CR-TX-0049214-L03,Estuche para bolígrafo Bookaroo Verde Limón,1,39.9,10.0,35.91,35.91,crisol,2025-11-09
CR-TX-0049214,CR-TX-0049214-L04,Tragones y mazmorras 2,3,41.3,20.0,33.04,99.12,crisol,2025-11-09
CR-TX-0049215,CR-TX-0049215-L01,La patita que vino a cenar. La ovejita que vino a cenar. 5,2,55.2,12.0,48.58,97.16,crisol,2025-11-09
CR-TX-0049215,CR-TX-0049215-L02,Los influencers,3,55.2,19.0,44.71,134.13,crisol,2025-11-09
CR-TX-0049216,CR-TX-0049216-L01,Marcapáginas Book Scarf Gris & Crema,1,40.0,7.0,37.2,37.2,crisol,2025-11-09
CR-TX-0049217,CR-TX-0049217-L01,Todo lo que Sé del Miedo,3,48.3,13.0,42.02,126.06,crisol,2025-11-09
CR-TX-0049217,CR-TX-0049217-L02,A Través del Espejo y lo que Alicia Encontró Allí,1,31.92,7.0,29.69,29.69,crisol,2025-11-09
CR-TX-0049218,CR-TX-0049218-L01,Quicksilver (edición limitada con cantos pintados). Saga Alquimia & Fae. 1,1,83.3,6.0,78.3,78.3,crisol,2025-11-09
CR-TX-0049218,CR-TX-0049218-L02,Psicología de la Creatividad,2,71.92,18.0,58.97,117.94,crisol,2025-11-09
CR-TX-0049218,CR-TX-0049218-L03,Fire Force 17,1,23.2,0.0,23.2,23.2,crisol,2025-11-09
CR-TX-0049218,CR-TX-0049218-L04,La mariquita,1,34.3,11.0,30.53,30.53,crisol,2025-11-09
CR-TX-0049219,CR-TX-0049219-L01,El cartero de Neruda,1,63.2,2.0,61.94,61.94,crisol,2025-11-09
CR-TX-0049219,CR-TX-0049219-L02,Huaraca,2,47.2,23.0,36.34,72.68,crisol,2025-11-09
CR-TX-0049219,CR-TX-0049219-L03,Sigue lloviendo,1,47.92,24.0,36.42,36.42,crisol,2025-11-09
CR-TX-0049219,CR-TX-0049219-L04,Alguien para ti. Sin miedo. 1,1,55.2,4.0,52.99,52.99,crisol,2025-11-09
CR-TX-0049220,CR-TX-0049220-L01,Calendario escritorio Bloom 2026,1,24.9,21.0,19.67,19.67,crisol,2025-11-09
CR-TX-0049221,CR-TX-0049221-L01,Fangirl 2,3,71.92,10.0,64.73,194.19,crisol,2025-11-09
CR-TX-0049222,CR-TX-0049222-L01,"La Educación Universitaria en el Perú. Democracia, Expansión y Desigualdades",1,28.0,22.0,21.84,21.84,crisol,2025-11-09
CR-TX-0049223,CR-TX-0049223-L01,El puño de la Estrella del Norte (Hokuto No Ken) 2,1,52.0,10.0,46.8,46.8,crisol,2025-11-09
CR-TX-0049223,CR-TX-0049223-L02,Gran Hotel Abismo. Biografía Coral de la Escuela de Frankfurt,2,95.2,15.0,80.92,161.84,crisol,2025-11-09
CR-TX-0049223,CR-TX-0049223-L03,El capricho de amarte,3,60.0,3.0,58.2,174.6,crisol,2025-11-09
CR-TX-0049223,CR-TX-0049223-L04,Un flechazo de lo más catastrófico. Diario de Nikki. 12,2,47.2,19.0,38.23,76.46,crisol,2025-11-09
CR-TX-0049224,CR-TX-0049224-L01,El Libro de la Selva,1,122.5,17.0,101.67,101.67,crisol,2025-11-09
CR-TX-0049224,CR-TX-0049224-L02,Sir Gawain,1,79.92,22.0,62.34,62.34,crisol,2025-11-09
CR-TX-0049225,CR-TX-0049225-L01,Dos años de vacaciones,3,47.2,3.0,45.78,137.34,crisol,2025-11-09
CR-TX-0049225,CR-TX-0049225-L02,Marcapáginas Book-Tails Unicornio,3,39.9,18.0,32.72,98.16,crisol,2025-11-09
CR-TX-0049225,CR-TX-0049225-L03,El Temperamento y la Naturaleza. Escritos Sobre Arte,1,68.0,10.0,61.2,61.2,crisol,2025-11-09
CR-TX-0049225,CR-TX-0049225-L04,Pokémon. Libro oficial de actividades. Región de Paldea,3,47.2,21.0,37.29,111.87,crisol,2025-11-09
CR-TX-0049226,CR-TX-0049226-L01,Te quiero (casi siempre): Contrarios,1,71.92,13.0,62.57,62.57,crisol,2025-11-09
CR-TX-0049226,CR-TX-0049226-L02,Disenso,2,52.0,11.0,46.28,92.56,crisol,2025-11-09
CR-TX-0049226,CR-TX-0049226-L03,Nunca digas no puedo,3,71.92,17.0,59.69,179.07,crisol,2025-11-09
CR-TX-0049227,CR-TX-0049227-L01,El Caballero Carmelo y Otros Cuentos Criollos,1,23.2,2.0,22.74,22.74,crisol,2025-11-09
CR-TX-0049227,CR-TX-0049227-L02,Biblia Reina Valera 1960 Tamaño manual,3,124.0,18.0,101.68,305.04,crisol,2025-11-09
CR-TX-0049228,CR-TX-0049228-L01,¡Al cucutrás!,1,41.3,4.0,39.65,39.65,crisol,2025-11-09
CR-TX-0049228,CR-TX-0049228-L02,Easy Readers Read in the Sun Riviera +2.0,2,59.9,14.0,51.51,103.02,crisol,2025-11-09
CR-TX-0049228,CR-TX-0049228-L03,One Piece 47,3,24.8,22.0,19.34,58.02,crisol,2025-11-09
CR-TX-0049228,CR-TX-0049228-L04,La amiga del jaguar,3,48.3,9.0,43.95,131.85,crisol,2025-11-09
CR-TX-0049229,CR-TX-0049229-L01,Demonios a mediodía: Los archivos de mementos,3,72.0,16.0,60.48,181.44,crisol,2025-11-09
CR-TX-0049229,CR-TX-0049229-L02,Sirena Esmeralda y los duendes marinos. La sirena Esmeralda. 2,3,47.2,24.0,35.87,107.61,crisol,2025-11-09
CR-TX-0049230,CR-TX-0049230-L01,THE SEVEN DEADLY SINS N.6 NANATZU,3,23.2,2.0,22.74,68.22,crisol,2025-11-09
CR-TX-0049230,CR-TX-0049230-L02,Mi policía,1,23.92,19.0,19.38,19.38,crisol,2025-11-09
CR-TX-0049230,CR-TX-0049230-L03,Food Wars!: Shokugeki no Soma 09,3,24.8,23.0,19.1,57.3,crisol,2025-11-09
CR-TX-0049230,CR-TX-0049230-L04,Blood of Troy. Daughter of Sparta. 2,3,59.5,5.0,56.52,169.56,crisol,2025-11-09
CR-TX-0049231,CR-TX-0049231-L01,La violencia del tiempo,2,103.2,10.0,92.88,185.76,crisol,2025-11-09
CR-TX-0049231,CR-TX-0049231-L02,Don caballito de mar,1,47.2,20.0,37.76,37.76,crisol,2025-11-09
CR-TX-0049231,CR-TX-0049231-L03,El año en que nació el demonio,3,55.92,14.0,48.09,144.27,crisol,2025-11-09
CR-TX-0049231,CR-TX-0049231-L04,La llama inmortal de Stephen Crane,3,95.92,4.0,92.08,276.24,crisol,2025-11-09
CR-TX-0049232,CR-TX-0049232-L01,La ruta de Don Quijote,1,34.4,4.0,33.02,33.02,crisol,2025-11-09
CR-TX-0049232,CR-TX-0049232-L02,Puente Aéreo. el Libro del Blog de Gustavo Faverón Patriau 2005-2015,3,44.0,4.0,42.24,126.72,crisol,2025-11-09
CR-TX-0049232,CR-TX-0049232-L03,La conquista de los gatos,2,47.2,16.0,39.65,79.3,crisol,2025-11-09
CR-TX-0049233,CR-TX-0049233-L01,La décima en el Perú,1,39.2,17.0,32.54,32.54,crisol,2025-11-09
CR-TX-0049233,CR-TX-0049233-L02,Pack Valientes,2,63.2,5.0,60.04,120.08,crisol,2025-11-09
CR-TX-0049233,CR-TX-0049233-L03,El mundo al revés,2,132.3,18.0,108.49,216.98,crisol,2025-11-09
CR-TX-0049233,CR-TX-0049233-L04,"Yo, Pedro",1,39.92,23.0,30.74,30.74,crisol,2025-11-09
CR-TX-0049234,CR-TX-0049234-L01,The Little Book Light Verde Menta,3,39.9,20.0,31.92,95.76,crisol,2025-11-09
CR-TX-0049235,CR-TX-0049235-L01,"Santiago, el pajarero",1,63.2,18.0,51.82,51.82,crisol,2025-11-09
CR-TX-0049235,CR-TX-0049235-L02,La cocina versión bebé de Mamá Limonada,1,47.92,6.0,45.04,45.04,crisol,2025-11-09
CR-TX-0049235,CR-TX-0049235-L03,En una voz humana,1,71.2,18.0,58.38,58.38,crisol,2025-11-09
CR-TX-0049235,CR-TX-0049235-L04,El jacarandá,2,79.2,18.0,64.94,129.88,crisol,2025-11-09
CR-TX-0049236,CR-TX-0049236-L01,Conversaciones. Descubre como piensan las personas más influyentes del mundo,3,55.3,13.0,48.11,144.33,crisol,2025-11-09
CR-TX-0049236,CR-TX-0049236-L02,Assassination Classroom 08,3,23.2,16.0,19.49,58.47,crisol,2025-11-09
CR-TX-0049236,CR-TX-0049236-L03,Reino de almas. Saga la última bruja. 1,2,59.5,2.0,58.31,116.62,crisol,2025-11-09
CR-TX-0049237,CR-TX-0049237-L01,Por el camino de Swann. En busca del tiempo perdido. 1,1,71.2,10.0,64.08,64.08,crisol,2025-11-09
CR-TX-0049237,CR-TX-0049237-L02,Riesgos de los Viajes en el Tiempo,1,63.2,13.0,54.98,54.98,crisol,2025-11-09
CR-TX-0049238,CR-TX-0049238-L01,Las aventuras de Sherlock Holmes,2,63.2,24.0,48.03,96.06,crisol,2025-11-09
CR-TX-0049239,CR-TX-0049239-L01,Los sueños de Ayrampito,1,47.2,3.0,45.78,45.78,crisol,2025-11-09
CR-TX-0049240,CR-TX-0049240-L01,Historia universal de las soluciones,2,87.92,18.0,72.09,144.18,crisol,2025-11-09
CR-TX-0049240,CR-TX-0049240-L02,Rivales divinos. Rivales divinos. 1,2,76.0,13.0,66.12,132.24,crisol,2025-11-09
CR-TX-0049240,CR-TX-0049240-L03,Poemas sufíes,1,25.6,5.0,24.32,24.32,crisol,2025-11-09
CR-TX-0049240,CR-TX-0049240-L04,La vida de las marionetas,1,79.92,16.0,67.13,67.13,crisol,2025-11-09
CR-TX-0049241,CR-TX-0049241-L01,Los jefes/ Los cachorros,1,63.2,22.0,49.3,49.3,crisol,2025-11-09
CR-TX-0049241,CR-TX-0049241-L02,La redacción no se improvisa,3,36.0,7.0,33.48,100.44,crisol,2025-11-09
CR-TX-0049242,CR-TX-0049242-L01,Los amigos del mundo: Una aventura en la selva,2,28.0,1.0,27.72,55.44,crisol,2025-11-09
CR-TX-0049242,CR-TX-0049242-L02,Nation of Rebels,3,55.2,12.0,48.58,145.74,crisol,2025-11-09
CR-TX-0049242,CR-TX-0049242-L03,Iron Empires,3,55.3,15.0,47.0,141.0,crisol,2025-11-09
CR-TX-0049243,CR-TX-0049243-L01,Soñemos juntos,2,39.2,12.0,34.5,69.0,crisol,2025-11-09
CR-TX-0049243,CR-TX-0049243-L02,Dragon Ball Super 17,1,28.0,17.0,23.24,23.24,crisol,2025-11-09
CR-TX-0049243,CR-TX-0049243-L03,Masterworks Of Comic. Martha Washington Saves The World 3,1,27.2,11.0,24.21,24.21,crisol,2025-11-09
CR-TX-0049244,CR-TX-0049244-L01,El primer gato en el espacio y el caldito maldito. El primer gato en el espacio. 2,1,60.0,0.0,60.0,60.0,crisol,2025-11-09
CR-TX-0049244,CR-TX-0049244-L02,Estuche 10 Lapiceros Trimax Gl-32m Trend Colors,3,981.0,11.0,873.09,2619.27,crisol,2025-11-09
CR-TX-0049244,CR-TX-0049244-L03,Un bárbaro en París,1,71.2,23.0,54.82,54.82,crisol,2025-11-09
CR-TX-0049244,CR-TX-0049244-L04,My Hero Academia 14,3,28.0,23.0,21.56,64.68,crisol,2025-11-09
CR-TX-0049245,CR-TX-0049245-L01,Chavín de Huantar: El rescate soñado,2,55.2,23.0,42.5,85.0,crisol,2025-11-09
CR-TX-0049245,CR-TX-0049245-L02,Vindictas,2,49.5,20.0,39.6,79.2,crisol,2025-11-09
CR-TX-0049245,CR-TX-0049245-L03,El Príncipe,1,31.92,5.0,30.32,30.32,crisol,2025-11-09
CR-TX-0049245,CR-TX-0049245-L04,Complex Age 06,3,15.92,14.0,13.69,41.07,crisol,2025-11-09
CR-TX-0049246,CR-TX-0049246-L01,Carlota Fainberg,1,39.92,6.0,37.52,37.52,crisol,2025-11-09
CR-TX-0049246,CR-TX-0049246-L02,El puente hacia el infinito,1,47.2,19.0,38.23,38.23,crisol,2025-11-09
CR-TX-0049246,CR-TX-0049246-L03,Las historias más bellas de la Ilíada,3,87.2,13.0,75.86,227.58,crisol,2025-11-09
CR-TX-0049246,CR-TX-0049246-L04,Libro de actividades: Dinosaurios y animales prehistóricos del Perú,2,23.2,25.0,17.4,34.8,crisol,2025-11-09
CR-TX-0049247,CR-TX-0049247-L01,Heartstopper 4,3,55.2,12.0,48.58,145.74,crisol,2025-11-09
CR-TX-0049247,CR-TX-0049247-L02,Dandadan 15,3,38.5,20.0,30.8,92.4,crisol,2025-11-09
CR-TX-0049247,CR-TX-0049247-L03,"Orgullo, prejuicio, tú y yo",1,63.2,11.0,56.25,56.25,crisol,2025-11-09
CR-TX-0049248,CR-TX-0049248-L01,Assassination Classroom 09,1,23.2,9.0,21.11,21.11,crisol,2025-11-09
CR-TX-0049248,CR-TX-0049248-L02,La Canción de Nosotros,3,72.0,24.0,54.72,164.16,crisol,2025-11-09
CR-TX-0049248,CR-TX-0049248-L03,Primer amor (Heart Bones),2,71.92,12.0,63.29,126.58,crisol,2025-11-09
CR-TX-0049249,CR-TX-0049249-L01,El demonio en el bosque,3,59.5,5.0,56.52,169.56,crisol,2025-11-09
CR-TX-0049250,CR-TX-0049250-L01,Cómo hacerse amigo de un fantasma,2,42.5,25.0,31.88,63.76,crisol,2025-11-09
CR-TX-0049250,CR-TX-0049250-L02,El desván de las musas dormidas,1,103.2,0.0,103.2,103.2,crisol,2025-11-09
CR-TX-0049251,CR-TX-0049251-L01,La niña a la que se le vino el mundo encima,1,55.92,7.0,52.01,52.01,crisol,2025-11-09
CR-TX-0049251,CR-TX-0049251-L02,Goblin Slayer 4,2,29.4,10.0,26.46,52.92,crisol,2025-11-09
CR-TX-0049251,CR-TX-0049251-L03,César Acuña Peralta. Los maestros y los sueños,3,31.2,11.0,27.77,83.31,crisol,2025-11-09
CR-TX-0049251,CR-TX-0049251-L04,Toño y la hora del baño/ Marcial ya no usa pañal,1,47.92,7.0,44.57,44.57,crisol,2025-11-09
CR-TX-0049252,CR-TX-0049252-L01,Cómo detectar mentiras,1,71.92,16.0,60.41,60.41,crisol,2025-11-09
CR-TX-0049252,CR-TX-0049252-L02,El reconstructor de caras,1,80.5,4.0,77.28,77.28,crisol,2025-11-09
CR-TX-0049252,CR-TX-0049252-L03,Un dinosaurio al día,1,73.5,19.0,59.54,59.54,crisol,2025-11-09
CR-TX-0049253,CR-TX-0049253-L01,Rompecabezas 4000 Cat Window Shopping,1,149.9,5.0,142.41,142.41,crisol,2025-11-09
CR-TX-0049254,CR-TX-0049254-L01,Las crónicas de Narnia,2,97.3,9.0,88.54,177.08,crisol,2025-11-09
CR-TX-0049255,CR-TX-0049255-L01,Gato y Ovillo,3,19.5,15.0,16.57,49.71,crisol,2025-11-09
CR-TX-0049255,CR-TX-0049255-L02,Mini Notebook Bullet Journal Blossoms,1,44.9,18.0,36.82,36.82,crisol,2025-11-09
CR-TX-0049256,CR-TX-0049256-L01,¿Quién se esconde?,2,64.0,2.0,62.72,125.44,crisol,2025-11-09
CR-TX-0049256,CR-TX-0049256-L02,Los animales,2,60.0,11.0,53.4,106.8,crisol,2025-11-09
CR-TX-0049256,CR-TX-0049256-L03,Monopolies + Tech Giants,1,71.4,21.0,56.41,56.41,crisol,2025-11-09
CR-TX-0049257,CR-TX-0049257-L01,Mentes geniales,1,71.2,14.0,61.23,61.23,crisol,2025-11-09
CR-TX-0049257,CR-TX-0049257-L02,Modelos en el nuevo código procesal penal,1,80.0,5.0,76.0,76.0,crisol,2025-11-09
CR-TX-0049257,CR-TX-0049257-L03,Private Practice MBA,2,83.4,13.0,72.56,145.12,crisol,2025-11-09
CR-TX-0049257,CR-TX-0049257-L04,Damián,3,71.92,3.0,69.76,209.28,crisol,2025-11-09
CR-TX-0049258,CR-TX-0049258-L01,Mitológico (Superman Saga: La verdad 2). Superman. 5,1,113.4,11.0,100.93,100.93,crisol,2025-11-09
CR-TX-0049259,CR-TX-0049259-L01,La élite. La selección. 2,3,15.92,14.0,13.69,41.07,crisol,2025-11-09
CR-TX-0049259,CR-TX-0049259-L02,Marcapáginas magnético I-Clip Conchas marinas,2,21.9,2.0,21.46,42.92,crisol,2025-11-09
CR-TX-0049260,CR-TX-0049260-L01,Ciudad Medialuna 1. Casa de Tierra y Sangre,1,95.2,9.0,86.63,86.63,crisol,2025-11-09
