transaction_id,fecha_compra,usuario_id,region,n_items,total_transaction,medio_pago,estado_pago,vendor,ingest_date
CR-TX-0046853,2023-10-11,714026551,Huánuco,3,227.66,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046854,2023-05-18,607736561,Lima,2,78.79,Plin,Completado,crisol,2025-11-09
CR-TX-0046855,2023-10-06,964912720,Tacna,4,520.57,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046856,2023-05-17,942479718,Huancayo,2,211.03,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046857,2024-01-13,279290514,Ayacucho,4,398.88,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0046858,2023-10-27,441417711,Tacna,1,190.7,Plin,Pendiente,crisol,2025-11-09
CR-TX-0046859,2023-11-13,744332287,Huancayo,4,380.82,Plin,Completado,crisol,2025-11-09
CR-TX-0046860,2025-07-24,297928718,Ica,1,77.76,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046861,2023-03-28,627578454,Lima,3,311.67,Yape,Completado,crisol,2025-11-09
CR-TX-0046862,2024-02-19,106075687,Trujillo,4,237.31,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046863,2025-03-29,665198077,Lima,1,61.68,Yape,Completado,crisol,2025-11-09
CR-TX-0046864,2024-12-01,698646390,Trujillo,1,48.9,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046865,2023-06-13,513443905,Cusco,3,322.5,Yape,Cancelado,crisol,2025-11-09
CR-TX-0046866,2022-11-22,378255806,Chiclayo,1,74.84,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046867,2024-11-27,481997700,Ayacucho,2,86.18,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046868,2024-05-05,93350704,Cusco,3,379.57,Plin,Completado,crisol,2025-11-09
CR-TX-0046869,2023-11-26,494047230,Tacna,1,119.76,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046870,2023-02-24,434546517,Lima,1,251.94,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046871,2024-12-13,835139248,Cajamarca,3,236.73,Yape,Completado,crisol,2025-11-09
CR-TX-0046872,2023-06-15,323836353,Arequipa,4,359.13,Plin,Completado,crisol,2025-11-09
CR-TX-0046873,2023-03-22,805505027,Pucallpa,3,231.23,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0046874,2024-12-07,834754467,Pucallpa,2,107.79,Plin,Completado,crisol,2025-11-09
CR-TX-0046875,2024-10-04,807803348,Piura,1,27.44,Yape,Completado,crisol,2025-11-09
CR-TX-0046876,2025-02-01,451502829,Lima,1,97.8,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046877,2025-08-28,168542889,Pucallpa,3,335.19,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0046878,2023-11-06,115808760,Piura,4,567.6,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046879,2023-10-08,948406969,Huánuco,2,221.78,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046880,2024-08-09,356525687,Arequipa,4,247.37,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046881,2023-08-02,596485690,Piura,3,200.98,Transferencia,Cancelado,crisol,2025-11-09
CR-TX-0046882,2024-11-17,372340272,Pucallpa,3,357.72,Transferencia,Cancelado,crisol,2025-11-09
CR-TX-0046883,2025-06-16,23059753,Lima,1,184.68,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046884,2023-12-19,374393308,Cajamarca,2,374.97,Yape,Completado,crisol,2025-11-09
CR-TX-0046885,2025-06-26,277722302,Trujillo,1,76.56,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046886,2025-02-04,971207628,Lima,1,79.3,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046887,2025-07-16,688691372,Arequipa,3,361.29,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046888,2024-01-01,821254250,Ayacucho,2,69.36,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046889,2023-09-05,360278024,Pucallpa,3,212.22,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0046890,2024-11-02,131233264,Trujillo,3,442.27,Yape,Completado,crisol,2025-11-09
CR-TX-0046891,2024-04-14,743662896,Piura,2,298.63,Yape,Completado,crisol,2025-11-09
CR-TX-0046892,2025-10-01,708858764,Lima,1,44.0,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046893,2022-10-20,451465782,Piura,3,283.72,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046894,2024-07-18,864189002,Cusco,4,287.53,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046895,2025-09-07,980024696,Chiclayo,3,325.21,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046896,2023-01-21,494127654,Huánuco,3,203.9,Yape,Completado,crisol,2025-11-09
CR-TX-0046897,2025-01-22,702619944,Arequipa,1,54.88,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046898,2024-06-22,114445764,Cusco,4,330.46,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046899,2025-07-22,480313557,Piura,3,518.61,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046900,2023-01-04,624213556,Ica,3,489.93,Yape,Completado,crisol,2025-11-09
CR-TX-0046901,2024-03-16,189000670,Tacna,4,324.55,Plin,Pendiente,crisol,2025-11-09
CR-TX-0046902,2023-10-30,865415402,Huánuco,4,400.37,Plin,Completado,crisol,2025-11-09
CR-TX-0046903,2025-02-20,708598901,Pucallpa,3,307.58,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046904,2024-08-21,908847259,Huancayo,3,321.89,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046905,2024-09-01,626706507,Huánuco,2,363.36,Yape,Completado,crisol,2025-11-09
CR-TX-0046906,2024-11-06,422166686,Huánuco,2,129.62,Yape,Completado,crisol,2025-11-09
CR-TX-0046907,2024-07-28,260877421,Huánuco,1,161.84,Yape,Completado,crisol,2025-11-09
CR-TX-0046908,2022-10-18,812599998,Trujillo,3,554.36,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0046909,2022-11-28,439460908,Arequipa,2,274.89,Yape,Completado,crisol,2025-11-09
CR-TX-0046910,2024-05-10,380808276,Tacna,4,312.36,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0046911,2024-05-16,273601416,Arequipa,4,340.9,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046912,2024-07-16,633639638,Pucallpa,3,400.7,Plin,Completado,crisol,2025-11-09
CR-TX-0046913,2025-07-21,379880828,Cusco,1,38.82,Yape,Completado,crisol,2025-11-09
CR-TX-0046914,2023-10-18,970038401,Ica,2,186.02,Yape,Completado,crisol,2025-11-09
CR-TX-0046915,2024-02-29,631039133,Pucallpa,1,12.45,Yape,Completado,crisol,2025-11-09
CR-TX-0046916,2024-03-09,263444418,Trujillo,1,169.24,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046917,2025-01-13,147817826,Ayacucho,2,224.06,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046918,2024-12-03,375666832,Cajamarca,1,51.54,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046919,2022-12-19,537722224,Cajamarca,2,232.56,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046920,2024-01-29,121814525,Arequipa,2,112.27,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046921,2025-06-25,765299271,Cajamarca,1,21.08,Yape,Completado,crisol,2025-11-09
CR-TX-0046922,2024-04-07,643810315,Piura,1,28.9,Yape,Completado,crisol,2025-11-09
CR-TX-0046923,2024-02-16,600388561,Tacna,2,379.42,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046924,2022-11-08,296201650,Chiclayo,1,126.45,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046925,2024-07-07,352788129,Lima,2,273.78,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046926,2023-01-21,128249598,Cajamarca,1,88.92,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046927,2023-02-23,324024403,Cajamarca,3,345.12,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046928,2024-08-22,411441988,Arequipa,3,584.04,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046929,2024-02-24,739854158,Huánuco,2,130.66,Yape,Completado,crisol,2025-11-09
CR-TX-0046930,2022-10-31,896486198,Trujillo,1,111.08,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046931,2025-08-25,235344677,Trujillo,4,260.77,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046932,2024-01-29,348178166,Trujillo,2,231.56,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046933,2024-01-31,466193554,Cusco,1,25.62,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046934,2023-11-07,202557660,Lima,1,25.66,Yape,Completado,crisol,2025-11-09
CR-TX-0046935,2023-02-10,138401931,Trujillo,4,292.32,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046936,2023-03-26,967742560,Huancayo,4,366.84,Plin,Completado,crisol,2025-11-09
CR-TX-0046937,2022-11-09,119618771,Chiclayo,3,364.81,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0046938,2025-05-05,191254962,Pucallpa,3,252.6,Yape,Completado,crisol,2025-11-09
CR-TX-0046939,2023-01-18,715039775,Tacna,2,145.83,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046940,2024-10-05,866800964,Huánuco,2,127.68,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046941,2023-05-15,759138222,Cajamarca,4,453.14,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046942,2024-11-11,859384293,Piura,1,208.29,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046943,2023-06-12,444517369,Ayacucho,4,397.51,Plin,Completado,crisol,2025-11-09
CR-TX-0046944,2025-05-30,515163018,Chiclayo,3,302.2,Plin,Pendiente,crisol,2025-11-09
CR-TX-0046945,2024-07-07,602416787,Huancayo,2,74.93,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046946,2024-09-22,564616896,Ica,3,259.45,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046947,2023-04-05,935958793,Cajamarca,1,43.06,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046948,2025-07-06,76359853,Piura,4,319.06,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046949,2025-07-11,871688876,Ayacucho,1,131.04,Yape,Cancelado,crisol,2025-11-09
CR-TX-0046950,2023-12-17,488921094,Trujillo,3,309.54,Plin,Completado,crisol,2025-11-09
CR-TX-0046951,2024-05-03,25024070,Ayacucho,3,223.61,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046952,2023-11-20,289524906,Tacna,2,53.49,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046953,2022-10-11,962635127,Huancayo,2,162.78,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046954,2023-03-04,713956153,Pucallpa,1,154.53,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0046955,2022-12-19,409338013,Piura,2,217.19,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046956,2023-01-17,158892069,Lima,3,258.65,Plin,Completado,crisol,2025-11-09
CR-TX-0046957,2023-10-17,464085460,Cusco,2,194.19,Yape,Completado,crisol,2025-11-09
CR-TX-0046958,2023-03-11,284759615,Pucallpa,2,172.8,Plin,Completado,crisol,2025-11-09
CR-TX-0046959,2024-12-13,146904781,Chiclayo,1,118.41,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046960,2024-05-04,670829086,Pucallpa,4,238.08,Plin,Completado,crisol,2025-11-09
CR-TX-0046961,2023-03-13,874102695,Cajamarca,1,85.68,Plin,Completado,crisol,2025-11-09
CR-TX-0046962,2023-01-18,108177158,Huánuco,3,225.62,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046963,2024-11-25,700358209,Arequipa,2,352.62,Plin,Completado,crisol,2025-11-09
CR-TX-0046964,2025-08-08,248779766,Cusco,3,392.88,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046965,2022-11-11,82010113,Ayacucho,2,237.56,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046966,2024-05-30,731234560,Cusco,3,170.7,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046967,2024-06-19,165504351,Lima,4,427.41,Yape,Completado,crisol,2025-11-09
CR-TX-0046968,2025-09-26,710052797,Trujillo,3,240.15,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046969,2025-03-04,640437920,Ica,3,250.1,Yape,Pendiente,crisol,2025-11-09
CR-TX-0046970,2024-05-12,219996555,Huánuco,1,23.71,Yape,Completado,crisol,2025-11-09
CR-TX-0046971,2024-12-02,995471813,Arequipa,1,120.56,Plin,Completado,crisol,2025-11-09
CR-TX-0046972,2022-12-23,721298658,Cusco,1,47.82,Plin,Completado,crisol,2025-11-09
CR-TX-0046973,2025-02-26,824790131,Ica,1,52.28,Plin,Completado,crisol,2025-11-09
CR-TX-0046974,2023-11-05,790466024,Cajamarca,3,347.89,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046975,2025-06-19,487182120,Arequipa,1,216.81,Yape,Completado,crisol,2025-11-09
CR-TX-0046976,2023-10-24,211007145,Cusco,2,299.43,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046977,2023-07-06,128009184,Piura,2,75.45,Plin,Completado,crisol,2025-11-09
CR-TX-0046978,2025-08-14,502990092,Huancayo,2,479.81,Plin,Completado,crisol,2025-11-09
CR-TX-0046979,2025-07-18,78038923,Huánuco,1,246.0,Plin,Completado,crisol,2025-11-09
CR-TX-0046980,2023-05-02,508562079,Trujillo,3,393.91,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046981,2023-07-25,673127566,Arequipa,1,63.36,Plin,Completado,crisol,2025-11-09
CR-TX-0046982,2022-10-18,452778389,Tacna,2,302.28,Yape,Completado,crisol,2025-11-09
CR-TX-0046983,2024-10-10,849827238,Arequipa,3,367.45,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046984,2022-11-12,310057868,Arequipa,1,112.8,Yape,Completado,crisol,2025-11-09
CR-TX-0046985,2023-12-07,63709818,Cusco,4,541.81,Tarjeta de Crédito,Cancelado,crisol,2025-11-09
CR-TX-0046986,2025-03-02,950280848,Cajamarca,3,224.25,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046987,2023-10-20,511988629,Huánuco,4,323.14,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046988,2025-01-02,754650528,Chiclayo,1,108.18,Yape,Completado,crisol,2025-11-09
CR-TX-0046989,2024-12-18,596927376,Pucallpa,1,64.01,Yape,Cancelado,crisol,2025-11-09
CR-TX-0046990,2025-07-11,338719638,Lima,1,112.56,Transferencia,Completado,crisol,2025-11-09
CR-TX-0046991,2024-06-25,832828137,Piura,2,152.14,Yape,Completado,crisol,2025-11-09
CR-TX-0046992,2024-11-27,22921375,Cajamarca,2,82.53,Yape,Completado,crisol,2025-11-09
CR-TX-0046993,2024-02-12,357196310,Huánuco,4,256.55,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0046994,2023-10-05,604391021,Trujillo,2,145.48,Yape,Completado,crisol,2025-11-09
CR-TX-0046995,2025-09-13,839292867,Arequipa,4,234.39,Plin,Completado,crisol,2025-11-09
CR-TX-0046996,2023-09-20,804719299,Tacna,4,316.28,Yape,Cancelado,crisol,2025-11-09
CR-TX-0046997,2023-09-11,234290508,Chiclayo,2,133.6,Efectivo,Completado,crisol,2025-11-09
CR-TX-0046998,2025-08-09,871388578,Chiclayo,2,174.18,Plin,Completado,crisol,2025-11-09
CR-TX-0046999,2025-01-30,871565999,Cajamarca,4,226.86,Plin,Completado,crisol,2025-11-09
CR-TX-0047000,2022-12-05,89200192,Huánuco,4,244.92,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047001,2022-11-15,557212948,Chiclayo,3,314.82,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047002,2022-10-23,334323820,Tacna,4,376.56,Tarjeta de Crédito,Cancelado,crisol,2025-11-09
CR-TX-0047003,2023-12-28,980653282,Cajamarca,3,438.15,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047004,2023-12-15,403541834,Huánuco,3,172.87,Plin,Completado,crisol,2025-11-09
CR-TX-0047005,2025-09-29,84446671,Cusco,3,245.16,Plin,Completado,crisol,2025-11-09
CR-TX-0047006,2023-01-06,577038107,Huancayo,1,92.74,Plin,Completado,crisol,2025-11-09
CR-TX-0047007,2024-07-28,194838874,Cajamarca,3,236.67,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047008,2023-03-30,820184955,Lima,1,27.2,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047009,2024-07-30,621890096,Cusco,1,63.84,Yape,Completado,crisol,2025-11-09
CR-TX-0047010,2024-04-27,454270461,Ayacucho,3,389.96,Tarjeta de Crédito,Cancelado,crisol,2025-11-09
CR-TX-0047011,2025-04-06,722020300,Ayacucho,4,499.74,Plin,Completado,crisol,2025-11-09
CR-TX-0047012,2023-05-06,713216442,Cusco,4,503.71,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0047013,2024-05-31,732125677,Huánuco,1,50.89,Plin,Completado,crisol,2025-11-09
CR-TX-0047014,2023-02-15,627950220,Lima,1,40.12,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047015,2024-10-12,829843781,Ica,3,262.73,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047016,2023-07-23,844522875,Arequipa,2,137.18,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047017,2024-11-03,802182950,Ica,2,112.05,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047018,2024-09-06,384125249,Cusco,4,271.77,Plin,Completado,crisol,2025-11-09
CR-TX-0047019,2022-12-10,891414827,Huancayo,4,326.77,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0047020,2024-03-03,903991695,Piura,3,191.32,Plin,Cancelado,crisol,2025-11-09
CR-TX-0047021,2022-11-25,925848422,Cusco,2,170.2,Yape,Completado,crisol,2025-11-09
CR-TX-0047022,2023-01-12,746016035,Cusco,1,75.04,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047023,2022-12-03,413783760,Trujillo,1,132.66,Plin,Completado,crisol,2025-11-09
CR-TX-0047024,2025-04-29,371860844,Ayacucho,4,644.14,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0047025,2025-03-11,583769385,Huancayo,3,138.06,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047026,2023-08-29,752848656,Ica,3,202.42,Yape,Completado,crisol,2025-11-09
CR-TX-0047027,2025-07-08,243805889,Ica,3,176.43,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047028,2025-08-22,435543902,Trujillo,2,300.81,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047029,2023-06-21,740509744,Tacna,1,145.8,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0047030,2023-06-22,241076755,Pucallpa,3,210.5,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047031,2023-04-23,682474359,Huancayo,3,296.89,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047032,2022-11-04,540510063,Pucallpa,2,276.3,Yape,Completado,crisol,2025-11-09
CR-TX-0047033,2024-06-23,555316573,Arequipa,3,407.52,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047034,2024-08-23,371241687,Ica,1,76.0,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047035,2024-07-07,577252858,Piura,4,212.95,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047036,2024-04-13,307829477,Tacna,3,205.65,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047037,2025-01-30,591420012,Pucallpa,1,34.1,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047038,2024-11-19,416794755,Pucallpa,1,12.32,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047039,2025-05-05,904738501,Huancayo,2,71.7,Plin,Completado,crisol,2025-11-09
CR-TX-0047040,2023-06-07,903937453,Lima,1,63.99,Yape,Completado,crisol,2025-11-09
CR-TX-0047041,2024-05-07,240117837,Tacna,1,17.86,Plin,Completado,crisol,2025-11-09
CR-TX-0047042,2024-09-17,684771439,Lima,3,221.7,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047043,2023-04-29,573789591,Huancayo,2,72.73,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047044,2025-07-04,588631184,Cusco,2,259.98,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0047045,2023-11-13,45766573,Trujillo,3,247.23,Yape,Completado,crisol,2025-11-09
CR-TX-0047046,2023-05-05,78570835,Cajamarca,4,343.37,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047047,2025-09-03,492224271,Lima,4,293.65,Yape,Completado,crisol,2025-11-09
CR-TX-0047048,2023-12-07,640354544,Chiclayo,2,276.61,Yape,Completado,crisol,2025-11-09
CR-TX-0047049,2022-11-30,837649523,Cusco,2,145.94,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047050,2024-06-16,291751878,Huánuco,2,467.72,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047051,2025-05-07,62612110,Arequipa,3,349.78,Tarjeta de Crédito,Pendiente,crisol,2025-11-09
CR-TX-0047052,2023-02-15,473335114,Cusco,3,210.77,Plin,Completado,crisol,2025-11-09
CR-TX-0047053,2023-08-13,194857017,Chiclayo,3,254.72,Yape,Completado,crisol,2025-11-09
CR-TX-0047054,2024-09-04,722946804,Huancayo,1,19.26,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047055,2024-04-07,112081462,Trujillo,3,321.6,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047056,2024-10-15,12018458,Chiclayo,1,36.34,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047057,2023-06-13,978646953,Cusco,2,262.54,Plin,Completado,crisol,2025-11-09
CR-TX-0047058,2025-02-08,740587853,Arequipa,3,211.22,Yape,Cancelado,crisol,2025-11-09
CR-TX-0047059,2023-01-22,702619944,Arequipa,2,173.86,Plin,Completado,crisol,2025-11-09
CR-TX-0047060,2023-03-16,824790131,Ica,1,106.1,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047061,2025-04-11,202538800,Chiclayo,3,320.78,Plin,Completado,crisol,2025-11-09
CR-TX-0047062,2024-07-17,759657557,Ica,3,166.52,Transferencia,Cancelado,crisol,2025-11-09
CR-TX-0047063,2024-03-15,342371535,Chiclayo,2,147.54,Plin,Pendiente,crisol,2025-11-09
CR-TX-0047064,2024-03-20,717087513,Arequipa,3,213.97,Plin,Completado,crisol,2025-11-09
CR-TX-0047065,2024-03-26,600388561,Tacna,3,287.77,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047066,2025-09-14,123463865,Piura,4,407.84,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047067,2024-12-15,336707793,Huancayo,4,567.58,Plin,Completado,crisol,2025-11-09
CR-TX-0047068,2025-07-21,378259678,Ica,3,591.77,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047069,2023-02-14,747250957,Ica,1,61.56,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047070,2024-11-11,887973565,Cajamarca,3,228.08,Plin,Completado,crisol,2025-11-09
CR-TX-0047071,2025-08-05,641934318,Piura,2,209.49,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047072,2024-12-07,544652609,Trujillo,2,183.23,Plin,Completado,crisol,2025-11-09
CR-TX-0047073,2025-09-14,908233433,Ica,2,79.92,Plin,Cancelado,crisol,2025-11-09
CR-TX-0047074,2022-12-28,20380266,Cajamarca,1,35.11,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047075,2025-02-27,417187417,Cusco,4,1400.88,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047076,2022-10-26,183601178,Pucallpa,1,112.1,Plin,Completado,crisol,2025-11-09
CR-TX-0047077,2023-07-08,593443888,Ayacucho,4,267.15,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047078,2022-12-30,81846798,Ica,3,314.19,Yape,Completado,crisol,2025-11-09
CR-TX-0047079,2024-12-18,115992964,Lima,1,74.45,Yape,Cancelado,crisol,2025-11-09
CR-TX-0047080,2025-07-18,695109916,Ica,4,391.47,Efectivo,Pendiente,crisol,2025-11-09
CR-TX-0047081,2025-06-06,171494637,Trujillo,2,189.24,Transferencia,Cancelado,crisol,2025-11-09
CR-TX-0047082,2023-10-26,937493260,Piura,3,303.39,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047083,2025-06-19,265106435,Cajamarca,2,405.64,Yape,Completado,crisol,2025-11-09
CR-TX-0047084,2025-06-06,97857474,Cusco,1,1749.6,Plin,Completado,crisol,2025-11-09
CR-TX-0047085,2025-01-03,177534709,Ica,3,258.46,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047086,2025-07-26,603422986,Trujillo,1,143.31,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047087,2025-09-16,278088986,Lima,1,47.33,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047088,2024-09-19,915801994,Piura,1,26.42,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047089,2023-08-05,355293889,Cajamarca,2,137.18,Yape,Completado,crisol,2025-11-09
CR-TX-0047090,2025-02-04,403459059,Tacna,4,499.53,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047091,2024-04-18,326895286,Chiclayo,2,300.71,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047092,2024-06-21,242907257,Trujillo,1,85.68,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047093,2024-08-08,326808977,Arequipa,1,16.0,Plin,Completado,crisol,2025-11-09
CR-TX-0047094,2024-01-27,680991511,Cusco,2,192.61,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047095,2024-07-11,248153502,Huánuco,4,374.32,Yape,Completado,crisol,2025-11-09
CR-TX-0047096,2025-01-10,801573226,Arequipa,2,308.7,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047097,2025-06-06,170700744,Tacna,4,394.36,Yape,Cancelado,crisol,2025-11-09
CR-TX-0047098,2024-03-21,144179313,Huánuco,2,261.36,Transferencia,Pendiente,crisol,2025-11-09
CR-TX-0047099,2023-01-29,996568081,Lima,4,288.97,Plin,Completado,crisol,2025-11-09
CR-TX-0047100,2025-09-26,726195560,Tacna,4,478.71,Yape,Completado,crisol,2025-11-09
CR-TX-0047101,2024-04-04,625265416,Lima,4,189.36,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047102,2025-09-23,133333957,Huánuco,4,204.13,Yape,Completado,crisol,2025-11-09
CR-TX-0047103,2024-01-15,848811210,Pucallpa,4,295.97,Yape,Completado,crisol,2025-11-09
CR-TX-0047104,2024-11-18,342371535,Chiclayo,3,265.79,Plin,Completado,crisol,2025-11-09
CR-TX-0047105,2025-07-29,419736930,Pucallpa,4,488.73,Tarjeta de Crédito,Completado,crisol,2025-11-09
CR-TX-0047106,2024-06-21,26153466,Trujillo,1,44.41,Yape,Completado,crisol,2025-11-09
CR-TX-0047107,2024-03-09,595360024,Huancayo,3,285.64,Transferencia,Completado,crisol,2025-11-09
CR-TX-0047108,2023-10-18,479565240,Ayacucho,3,307.74,Efectivo,Completado,crisol,2025-11-09
CR-TX-0047109,2023-03-18,989122121,Huánuco,3,333.08,Transferencia,Pendiente,crisol,2025-11-09
