fecha_scraping,titulo,autor,precio_actual,precio_anterior,url_producto,categoria,categorias_join,url_norm,isbn,sku,editorial,edicion,anio_edicion,paginas,product_id,product_id_stable
2025-10-06,SECRET KINGDOM 11. EL BOSQUE DE LOS CUENTOS,Banks Rosie,35.0,,https://www.sbs.com.pe/secret-kingdom-11-el-bosque-de-los-cuentos-9786075277882.html,Libros Para Ninos / Sagas Infantiles,Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/secret-kingdom-11-el-bosque-de-los-cuentos-9786075277882.html,9786075277882,,OCEANO GRAN TRAVESIA,1,2019,128,,17d647e3f1479732b1ccae69c128d0b80746c6da
2025-10-06,SECRET KINGDOM 12. EL LABERINTO DE LA MEDIANOCHE,Banks Rosie,35.0,,https://www.sbs.com.pe/secret-kingdom-12-el-laberinto-de-la-medianoche-9786075277875.html,Libros Para Ninos / Sagas Infantiles,Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/secret-kingdom-12-el-laberinto-de-la-medianoche-9786075277875.html,9786075277875,,OCEANO GRAN TRAVESIA,1,2019,128,,c72e3a2da9eeb7e525064ea125eb80e94d2080b0
2025-10-06,SECRET KINGDOM 5.LA MONTAÑA MAGICA,Rosie Banks,35.0,,https://www.sbs.com.pe/secret-kingdom-5-la-montana-magica-9786075271088.html,Libros Para Ninos / De 3 A 5 Anos,Libros Para Ninos / De 3 A 5 Anos,https://www.sbs.com.pe/secret-kingdom-5-la-montana-magica-9786075271088.html,9786075271088,,OCEANO TRAVESIA,1,2017,128,103805,6b410a148cc497304ba597a1d9ab3c0538126260
2025-10-06,SECRET KINGDOM 6.LA PLAYA RESPLANDECIENT,Rosie Banks,35.0,,https://www.sbs.com.pe/secret-kingdom-6-la-playa-resplandecient-9786075271095.html,Libros Para Ninos / Sagas Infantiles,Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/secret-kingdom-6-la-playa-resplandecient-9786075271095.html,9786075271095,,OCEANO TRAVESIA,1,2017,128,,c64a7d8afddc5b797d6ea772fe5d03df533fee82
2025-10-06,SECRET KINGDOM.EL ARRECIFE DE LAS SIRENAS,Rosie Banks,35.0,,https://www.sbs.com.pe/secret-kingdom-el-arrecife-de-las-sirenas-9786075271071.html,Libros Para Ninos / Sagas Infantiles,Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/secret-kingdom-el-arrecife-de-las-sirenas-9786075271071.html,9786075271071,,OCEANO TRAVESIA,1,2019,128,,81d51991387434d0af2cb2401f61b55f47835614
2025-10-06,SECRET KINGDOM.EL PALACIO ENCANTADO,Rosie Banks,35.0,,https://www.sbs.com.pe/secret-kingdom-el-palacio-encantado-9786075271040.html,Libros Para Ninos / Sagas Infantiles,Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/secret-kingdom-el-palacio-encantado-9786075271040.html,9786075271040,,OCEANO LIBRERIAS,1,2017,128,,beb2b9a8c09feb7502eb05252b42fef035e7ed0e
2025-10-06,SECRET KINGDOM.EL VALLE DEL UNICORNIO,Rosie Banks,35.0,,https://www.sbs.com.pe/secret-kingdom-el-valle-del-unicornio-9786075271057.html,Libros Para Ninos / Sagas Infantiles,Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/secret-kingdom-el-valle-del-unicornio-9786075271057.html,9786075271057,,OCEANO LIBRERIAS,1,2017,128,,9b1db614094444391bb4aba61ab0cf8a390a3e1d
2025-10-06,SECRET KINGDOM.LA ISLA DE LAS NUBES,Rosie Banks,35.0,,https://www.sbs.com.pe/secret-kingdom-la-isla-de-las-nubes-9786075271064.html,Libros Para Ninos / De 3 A 5 Anos,Libros Para Ninos / De 3 A 5 Anos,https://www.sbs.com.pe/secret-kingdom-la-isla-de-las-nubes-9786075271064.html,9786075271064,,OCEANO TRAVESIA,1,2019,128,103802,a6bb36a9cf0924c5e328868d90287965ad193f3c
2025-10-06,SECRET LIVES & OTHER STORIES,Ngugi Wa Thiong´O,87.0,,https://www.sbs.com.pe/secret-lives-other-stories-9781784873370.html,Literatura Y Ficcion / Literatura En Ingles,Literatura Y Ficcion / Literatura En Ingles,https://www.sbs.com.pe/secret-lives-other-stories-9781784873370.html,9781784873370,,VINTAGE - RANDOM HOUSE UK,1,2018,176,,ffb5083af1449704b145aca0bf6b60a1b5cc0726
2025-10-06,"SECRETO DE LA CASA DEL RIO, EL",Sarah Lark,89.0,,https://www.sbs.com.pe/secreto-de-la-casa-del-rio-el-9788466667326.html,Literatura Y Ficcion / Novela Historica,Literatura Y Ficcion / Novela Historica,https://www.sbs.com.pe/secreto-de-la-casa-del-rio-el-9788466667326.html,9788466667326,,EDICIONES B S.A.,1,2020,496,,03e44d3258f290f606a15b92b71f3d103199b141
2025-10-06,"SECRETO DE LA FUERZA SOBREHUMANA, EL",Alison Bechdel,169.0,,https://www.sbs.com.pe/secreto-de-la-fuerza-sobrehumana-el-9788418052125.html,Comics Manga Y Novelas Graficas / Novelas Graficas,Comics Manga Y Novelas Graficas / Novelas Graficas,https://www.sbs.com.pe/secreto-de-la-fuerza-sobrehumana-el-9788418052125.html,9788418052125,,RESERVOIR BOOKS - PENGUIN RANDOM HOUSE (PRH),1,2022,240,,c36cb19b48e93f95ec5a85f612405a73f143a13e
2025-10-06,"SECRETO DE LA LONGEVIDAD, EL",Skip Archimedes,9.9,,https://www.sbs.com.pe/secreto-de-la-longevidad-el-9788416720774.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,https://www.sbs.com.pe/secreto-de-la-longevidad-el-9788416720774.html,9788416720774,,EDICIONES URANO S.A,1,2019,288,,3cb72f1ea8565b50131a21a44fc2b3b4e799e4f7
2025-10-06,SECRETO DE LAS PAREJAS FELICES Y EL DINERO,Elaine King,24.9,,https://www.sbs.com.pe/secreto-de-las-parejas-felices-y-el-dinero-9780718098841.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,https://www.sbs.com.pe/secreto-de-las-parejas-felices-y-el-dinero-9780718098841.html,9780718098841,,HARPER COLLINS ESPAÑOL,1,2017,192,102071,c4749aa70ccd26dd0a172ea895cd54872348264c
2025-10-06,"SECRETO DE SANAR, EL",Kelly Noonan Gores,75.0,,https://www.sbs.com.pe/secreto-de-sanar-el-9788416720941.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,https://www.sbs.com.pe/secreto-de-sanar-el-9788416720941.html,9788416720941,,EDICIONES URANO S.A,1,2020,247,,e849d6bd257264f158a5f412d8794e396f9dac39
2025-10-06,"SECRETO DE SUMMERBORUNE, EL",Emma Rous,45.0,,https://www.sbs.com.pe/secreto-de-summerborune-el-9788416517343.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/secreto-de-summerborune-el-9788416517343.html,9788416517343,,UMBRIEL - EDICIONES URANO,1,2021,352,,57664b66da1021f599907d7e27c25a471035f7ba
2025-10-06,SECRETO DE SUS OJOS,Eduardo Sacheri,89.0,,https://www.sbs.com.pe/secreto-de-sus-ojos.html,Literatura Y Ficcion / Novela Historica,Literatura Y Ficcion / Novela Historica,https://www.sbs.com.pe/secreto-de-sus-ojos.html,9788420478883,,ALFAGUARA,1,2024,320,112405,dd31262a6506feb5a14f03a1bbfcaa6850f2b9bf
2025-10-06,"SECRETO, EL",Donna Tartt,69.0,,https://www.sbs.com.pe/secreto-el-9786073123945.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/secreto-el-9786073123945.html,9786073123945,,"DEBOLSILLO, MX - RANDOM HOUSE MONDADORI",1,2014,208,,8139b88f518ba0cd33465d472fd8e5ececae27b2
2025-10-06,"SECRETO MULTIMILLONARIO, EL",Rafael Badziag,9.9,,https://www.sbs.com.pe/secreto-multimillonario-el-9786073191302.html,Empresa Y Management,Empresa Y Management | Empresa Y Management / Gestion Del Tiempo Y Productividad,https://www.sbs.com.pe/secreto-multimillonario-el-9786073191302.html,9786073191302,,AGUILAR,1,2020,408,,e424106753b332184c22cf886ee032173a50438f
2025-10-06,SECRETOS A VOCES,Alice Munro,49.0,,https://www.sbs.com.pe/secretos-a-voces.html,Literatura Y Ficcion,Literatura Y Ficcion | Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/secretos-a-voces.html,9786073176644,,,1,2024,304,113065,6072438deae4b667c2416b5bf10db17892870700
2025-10-06,SECRETOS DE BELLEZA Y AYURVEDA,Verma Vinod,85.0,,https://www.sbs.com.pe/secretos-de-belleza-y-ayurveda-9788412075588.html,Desarrollo Personal Y Bienestar / Salud Y Bienestar,Desarrollo Personal Y Bienestar / Salud Y Bienestar | Desarrollo Personal Y Bienestar / Salud Y Bienestar / Medicina Alternativa,https://www.sbs.com.pe/secretos-de-belleza-y-ayurveda-9788412075588.html,9788412075588,,EDICIONES OBELISCO,1,2022,152,,fcd9e371dfa92036fad70280ef06890963b2198f
2025-10-06,"SECRETOS DE DUMBLEDORE, LOS",,79.0,,https://www.sbs.com.pe/secretos-de-dumbledore-los-9786073816779.html,Juvenil / Literatura Y Ficcion,Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Fantasia | Juvenil / Literatura Y Ficcion / Fantasia / Harry Potter,https://www.sbs.com.pe/secretos-de-dumbledore-los-9786073816779.html,9786073816779,,SALAMANDRA INFANTIL Y JUVENIL,,,0,,1c911dbacfaef8139c1271e3ac6cec50a33bb32e
2025-10-06,SECRETOS DE LA CIENCIA,Robert Winston,171.8,,https://www.sbs.com.pe/secretos-de-la-ciencia-9780744025613.html,Libros Para Ninos / De 6 A 9 Anos,Libros Para Ninos / De 6 A 9 Anos | Libros Para Ninos / De 6 A 9 Anos / Enciclopedias Infantiles,https://www.sbs.com.pe/secretos-de-la-ciencia-9780744025613.html,9780744025613,,DK ESPAÑOL,1,2020,320,,77c34e27f51bb2352f29591360dea7ebacdda966
2025-10-06,SECRETOS DE LA HISTORIA,Varios Autores,171.8,,https://www.sbs.com.pe/secretos-de-la-historia-9780744064582.html,Libros Para Ninos / De 6 A 9 Anos,Libros Para Ninos / De 6 A 9 Anos | Libros Para Ninos / De 6 A 9 Anos / Enciclopedias Infantiles,https://www.sbs.com.pe/secretos-de-la-historia-9780744064582.html,9780744064582,,DK ESPAÑOL,1,2022,320,,ccb91d5b2504db5d246c6058c6c822ce68aea302
2025-10-06,SECRETOS DE LA LUNA LLENA 1. ALIANZAS,Selene M. Pascual; Iria G. Parente,85.0,,https://www.sbs.com.pe/secretos-de-la-luna-llena-1-alianzas-9788424658588.html,Juvenil / Literatura Y Ficcion / Fantasia,Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/secretos-de-la-luna-llena-1-alianzas-9788424658588.html,9788424658588,,LA GALERA,1,2016,654,,11ba387be2c68ff68ca00e1cd588553a6b0a296f
2025-10-06,SECRETOS DE LUZ,Rosa María Cifuentes Castañeda,45.0,,https://www.sbs.com.pe/secretos-de-luz-9786124290602.html,Desarrollo Personal Y Bienestar,Desarrollo Personal Y Bienestar | Desarrollo Personal Y Bienestar / Desarrollo Personal | Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoestima,https://www.sbs.com.pe/secretos-de-luz-9786124290602.html,9786124290602,,EDITORIAL DIANA,1,2020,200,,b59548dbf5a88c6058490e0657d6dd5a45f85451
2025-10-06,SECRETOS DE LUZ II,Rosa María Cifuentes Castañeda,69.9,,https://www.sbs.com.pe/secretos-de-luz-ii-9786125111135.html,Desarrollo Personal Y Bienestar,Desarrollo Personal Y Bienestar | Desarrollo Personal Y Bienestar / Desarrollo Personal | Desarrollo Personal Y Bienestar / Desarrollo Personal / Autoayuda,https://www.sbs.com.pe/secretos-de-luz-ii-9786125111135.html,9786125111135,,EDITORIAL DIANA,1,2023,196,,bd9df47300693cdc71ca0f4e43c21ca4701875d0
2025-10-06,"SECRETOS DE SIR RICHARD KENWORTHY, LOS (SMYTHE-SMITH 4)",Julia Quinn,35.0,,https://www.sbs.com.pe/secretos-de-sir-richard-kenworthy-los-smythe-smith-4-9788417421267.html,Juvenil / Literatura Y Ficcion / Romance,Juvenil / Literatura Y Ficcion / Romance,https://www.sbs.com.pe/secretos-de-sir-richard-kenworthy-los-smythe-smith-4-9788417421267.html,9788417421267,,TITANIA - EDICIONES URANO,1,2021,316,,fd732e49bc9fd7ab58fc3d4217882bdfbe209107
2025-10-06,SECRETOS DE UN LATINO EN HOLLYWOOD,"Llosa, Luis",49.0,,https://www.sbs.com.pe/secretos-de-un-latino-en-hollywood-9786124269424.html,No Ficcion,No Ficcion | No Ficcion / Arte Arquitectura Y Fotografia,https://www.sbs.com.pe/secretos-de-un-latino-en-hollywood-9786124269424.html,9786124269424,,"PLAZA & JANES, ESP- RANDOM HOUSE MONDADORI",1,2024,560,107381,0ff84f182d0d167e5ce418ba19ac733ef928493c
2025-10-06,SECRETOS DE UN MODO DE ORAR OLVIDADO,Gregg Braden,62.0,,https://www.sbs.com.pe/secretos-de-un-modo-de-orar-olvidado-9788478088621.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Espiritualidad Y Orientalismo,Desarrollo Personal Y Bienestar / Desarrollo Personal / Espiritualidad Y Orientalismo,https://www.sbs.com.pe/secretos-de-un-modo-de-orar-olvidado-9788478088621.html,9788478088621,,EDITORIAL SIRIO S.A.,1,2013,172,101147,4b82e89f30d38bbcb562d3d9a792c44f754cbd61
2025-10-06,SECRETOS DEL BOSQUE - VENTANAS MAGICAS,Varios Autores,34.9,,https://www.sbs.com.pe/secretos-del-bosque-ventanas-magicas-9789877972429.html,Libros Para Ninos / De 3 A 5 Anos,Libros Para Ninos / De 3 A 5 Anos | Libros Para Ninos / De 3 A 5 Anos / Prelectura Y Escritura,https://www.sbs.com.pe/secretos-del-bosque-ventanas-magicas-9789877972429.html,9789877972429,,EL GATO DE HOJALATA,1,2022,32,,a85826c3b23adfdd9ab8d1eadda399e5fc1a03cd
2025-10-06,SECRETOS DEL PLANETA TIERRA,Dk,119.0,,https://www.sbs.com.pe/secretos-del-planeta-tierra.html,Profesional Y Tecnico,Profesional Y Tecnico | Profesional Y Tecnico / Libros Tecnicos | Profesional Y Tecnico / Libros Tecnicos / Ecologia Y Medio Ambiente,https://www.sbs.com.pe/secretos-del-planeta-tierra.html,9780241702987,,,1,2024,288,112315,2494edeba6509418e903d947fde8b022f6754121
2025-10-06,SECRETOS DEL TÚNEL,Umberto Jara,9.9,,https://www.sbs.com.pe/secretos-del-tunel-9786123197438.html,No Ficcion / Ensayo Y Politica Peruana,No Ficcion / Ensayo Y Politica Peruana,https://www.sbs.com.pe/secretos-del-tunel-9786123197438.html,9786123197438,,"EDITORIAL PLANETA, ESP - GRUPO PLANETA",1,2022,272,,d0ffb9afbc8300605f8a6f2059b8836a623dddd5
2025-10-06,SECRETOS EN LA OSCURIDAD,Robert Bryndza,65.0,,https://www.sbs.com.pe/secretos-en-la-oscuridad-9788418216596.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/secretos-en-la-oscuridad-9788418216596.html,9788418216596,,PRINCIPAL DE LOS LIBROS,1,2023,312,,fc0b6d827fc4ea8b5de8d5bf020b958242ffdf97
2025-10-06,SECRETOS EN LONDRES (BEVELSTOKE 2),Julia Quinn,35.0,,https://www.sbs.com.pe/secretos-en-londres-bevelstoke-2-9788417421595.html,Juvenil / Literatura Y Ficcion / Romance,Juvenil / Literatura Y Ficcion / Romance,https://www.sbs.com.pe/secretos-en-londres-bevelstoke-2-9788417421595.html,9788417421595,,TITANIA - EDICIONES URANO,1,2022,320,,bcb1959c2ea168188b3a79e92ace6d11c94dca19
2025-10-06,SECRETOS PARA CURAR TUS PLANTAS,Ivan Vazquez Muñoz,132.0,,https://www.sbs.com.pe/secretos-para-curar-tus-plantas-9788441547162.html,Profesional Y Tecnico / Libros Tecnicos,Profesional Y Tecnico / Libros Tecnicos | Profesional Y Tecnico / Libros Tecnicos / Ecologia Y Medio Ambiente,https://www.sbs.com.pe/secretos-para-curar-tus-plantas-9788441547162.html,9788441547162,,ANAYA MULTIMEDIA - COMERCIAL GRUPO ANAYA,1,2023,176,,bd91b7a6966ba59d47ef1fa05f57f824ceb197ab
2025-10-06,SECRETOS PARA GANAR DINERO COMO INFLUENCER,Juan Antonio Guerrero Cañongo,35.0,,https://www.sbs.com.pe/secretos-para-ganar-dinero-como-influencer-9788418765315.html,Empresa Y Management,Empresa Y Management | Empresa Y Management / Exito Empresarial,https://www.sbs.com.pe/secretos-para-ganar-dinero-como-influencer-9788418765315.html,9788418765315,,MESTAS EDICIONES ESCOLARES S.L.,1,2022,192,104831,0c6f3e87ec671c43baa944ebbe3bdcc82f95ed8a
2025-10-06,SECRETOS TIBETANOS DE LA ETERNA JUVENTUD,"Peter Kelder, Laura Goodman",39.2,,https://www.sbs.com.pe/secretos-tibetanos-de-la-eterna-juventud-9788478082735.html,Magia Y Esoterismo,Magia Y Esoterismo | Magia Y Esoterismo / Magia,https://www.sbs.com.pe/secretos-tibetanos-de-la-eterna-juventud-9788478082735.html,9788478082735,,EDITORIAL SIRIO S.A.,1,2000,360,101114,492c685c52ce4068c1f8ee931fc1739bad185ca1
2025-10-06,SECRETOS TIBETANOS DE LA ETERNA JUVENTUD,"Peter Kelder, Laura Goodman",36.8,,https://www.sbs.com.pe/secretos-tibetanos-de-la-eterna-juventud-9788478089376.html,Desarrollo Personal Y Bienestar / Desarrollo Personal,Desarrollo Personal Y Bienestar / Desarrollo Personal | Desarrollo Personal Y Bienestar / Desarrollo Personal / Espiritualidad Y Orientalismo | Desarrollo Personal Y Bienestar / Salud Y Bienestar,https://www.sbs.com.pe/secretos-tibetanos-de-la-eterna-juventud-9788478089376.html,9788478089376,,EDITORIAL SIRIO S.A.,1,2013,88,,9c7811d62dec3ecf077b5cac734f09fe16bf1be0
2025-10-06,SECUENCIA DE YOGA,Mark Stephens,203.6,,https://www.sbs.com.pe/secuencia-de-yoga-9788478089628.html,Desarrollo Personal Y Bienestar,Desarrollo Personal Y Bienestar | Desarrollo Personal Y Bienestar / Salud Y Bienestar | Desarrollo Personal Y Bienestar / Salud Y Bienestar / Ejercicios Y Vida Saludable | Desarrollo Personal Y Bienestar / Salud Y Bienestar / Ejercicios Y Vida Saludable / Yoga,https://www.sbs.com.pe/secuencia-de-yoga-9788478089628.html,9788478089628,,EDITORIAL SIRIO S.A.,1,2014,502,,000a32391c717fa87e784f1e8e17f36ad1717e4a
2025-10-06,SECURITY ANALYSIS,Benjamin Graham,229.9,,https://www.sbs.com.pe/security-analysis-9788423436422.html,Empresa Y Management,Empresa Y Management | Empresa Y Management / Exito Empresarial,https://www.sbs.com.pe/security-analysis-9788423436422.html,9788423436422,,EDICIONES DEUSTO S.A.,1,2024,1184,107744,4f7c89ddcce94f7b9efbc210aa1ed65c63e60d4a
2025-10-06,SED,"Neal Shusterman, J Shusterman",116.6,,https://www.sbs.com.pe/sed-9788416858897.html,Juvenil / Literatura Y Ficcion / Fantasia,Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/sed-9788416858897.html,9788416858897,,EDICIONES NOCTURNA,2,2019,424,,736f175684c0ac7a07958e93f84203e1d06b8fa2
2025-10-06,SED,Amelie Nothomb,74.0,,https://www.sbs.com.pe/sed-9788433981103.html,Literatura Y Ficcion,Literatura Y Ficcion | Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/sed-9788433981103.html,9788433981103,,ANAGRAMA S.A.,1,2022,128,,39dd6e632c66fe6f632d235b80639ebb312e35cb
2025-10-06,SED DE SER,Javier Melloni,80.0,,https://www.sbs.com.pe/sed-de-ser-9788425432095.html,Desarrollo Personal Y Bienestar / Desarrollo Personal / Espiritualidad Y Orientalismo,Desarrollo Personal Y Bienestar / Desarrollo Personal / Espiritualidad Y Orientalismo,https://www.sbs.com.pe/sed-de-ser-9788425432095.html,9788425432095,,HERDER EDITORIAL,1,2013,152,106901,c4d51cf2a291e0bfd614c857308c65bb6231187f
2025-10-06,SEDUCCIÓN A LA LUZ DE LA LUNA,Jennifer L. Armentrout,70.0,,https://www.sbs.com.pe/seduccion-a-la-luz-de-la-luna-9788417421472.html,Juvenil,Juvenil | Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/seduccion-a-la-luz-de-la-luna-9788417421472.html,9788417421472,,TITANIA - EDICIONES URANO,1,2021,416,,b59b227e56fe67ac174b46dd06dff7358bd2a1bb
2025-10-06,SEDUCIENDO A MR. BRIDGERTON,Julia Quinn,85.0,,https://www.sbs.com.pe/seduciendo-a-mr-brigerton-9788416327850.html,Juvenil,Juvenil | Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Romance,https://www.sbs.com.pe/seduciendo-a-mr-brigerton-9788416327850.html,9788416327850,,TITANIA - EDICIONES URANO,1,2020,352,,6719fc896195074cb3f7c77430c56950f8397233
2025-10-06,SEDUCIR CLIENTES,Reinaldo Bim Toigo,29.9,,https://www.sbs.com.pe/seducir-clientes-9786124622502.html,Empresa Y Management,Empresa Y Management | Empresa Y Management / Gestion Del Tiempo Y Productividad,https://www.sbs.com.pe/seducir-clientes-9786124622502.html,9786124622502,,ESTRUENDOMUDO,1,2012,142,,6ae90efe6cdc11dd0775666fc5770b0eed69e44d
2025-10-06,SEDUCIR Y CAUTIVAR CON PNL: EL LENGUAJE DE IMPACTO 3ED.,Salvador A. Carrión López,62.2,,https://www.sbs.com.pe/seducir-y-cautivar-con-pnl-el-lenguaje-de-impacto-3ed-9788497775113.html,Empresa Y Management,Empresa Y Management | Empresa Y Management / Programacion Neurolinguistica Pnl,https://www.sbs.com.pe/seducir-y-cautivar-con-pnl-el-lenguaje-de-impacto-3ed-9788497775113.html,9788497775113,,EDICIONES OBELISCO,3,2010,158,,4ea55410d78ca7929f0902c198a05ca074b4a545
2025-10-06,SEE ME,Nicholas Sparks,45.4,,https://www.sbs.com.pe/see-me-9781455520602.html,Literatura Y Ficcion / Narrativa Romantica,Literatura Y Ficcion / Narrativa Romantica,https://www.sbs.com.pe/see-me-9781455520602.html,9781455520602,,VISION - GRAND CENTRAL PUBLISHING - HBGUSA,1,2017,576,,46124f23273ce6d0603573dac68621b979aa60b6
2025-10-06,SEEDFOLKS,Paul Fleischman,90.6,,https://www.sbs.com.pe/seedfolks-9780064472074.html,Literatura Y Ficcion,Literatura Y Ficcion | Literatura Y Ficcion / Literatura En Ingles,https://www.sbs.com.pe/seedfolks-9780064472074.html,9780064472074,,"HARPER TROPHY, USA - HARPER COLLINS CHILDRENS",1,2011,112,,c7b0e386791a37ed88ad5de73bc3b43ddb733dd1
2025-10-06,Sefarad,Antonio Muñoz Molina,41.93,59.9,https://www.sbs.com.pe/sefarad.html,Literatura Y Ficcion / Novela Historica,Literatura Y Ficcion / Novela Historica,https://www.sbs.com.pe/sefarad.html,9786287732018,,,1,2024,544,113299,92fe4793cc150ea1487310261df1b1d122207dd3
2025-10-06,SEGUNDA FUNDACION,Isaac Asimov,59.0,,https://www.sbs.com.pe/segunda-fundacion-9788497596763.html,Literatura Y Ficcion / Fantasia Y Ciencia Ficcion,Literatura Y Ficcion / Fantasia Y Ciencia Ficcion,https://www.sbs.com.pe/segunda-fundacion-9788497596763.html,9788497596763,,"DEBOLSILLO, MX - RANDOM HOUSE MONDADORI",1,2022,320,,f2f1c60b87deae5620bdff659b5823ed12fa188a
2025-10-06,SEGUNDA GUERRA MUNDIAL MAPA A MAPA,Peter Snow,197.0,,https://www.sbs.com.pe/segunda-guerra-mundial-mapa-a-mapa-9780744025699.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historial Universal,https://www.sbs.com.pe/segunda-guerra-mundial-mapa-a-mapa-9780744025699.html,9780744025699,,DK PUBLISHING USA - PENGUIN RANDOM HOUSE USA,1,2020,288,,0352c37b5bb0f5581e98a884f134a8b5a24faa51
2025-10-06,SEGUNDA GUERRA MUNDIAL - MAPA A MAPA,DK,199.0,,https://www.sbs.com.pe/segunda-guerra-mundial-mapa-a-mapa.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historial Universal,https://www.sbs.com.pe/segunda-guerra-mundial-mapa-a-mapa.html,9780241470268,,DK ESPAÑOL,1,2024,288,111491,81698a9cc2a0daa0eddd86ab2b217a92817cad10
2025-10-06,SEGUNDA OPORTUNIDAD,Robert Kiyosaki,59.0,,https://www.sbs.com.pe/segunda-oportunidad-9786071137135.html,Empresa Y Management,Empresa Y Management | Empresa Y Management / Exito Empresarial,https://www.sbs.com.pe/segunda-oportunidad-9786071137135.html,9786071137135,,AGUILAR,1,2013,416,,d0d2f4df092ea67ee48a7cbe886b04a1acedae86
2025-10-06,SEGUNDA OPORTUNIDAD,Robert Kiyosaki,59.0,,https://www.sbs.com.pe/segunda-oportunidad-9788466356046.html,Empresa Y Management,Empresa Y Management | Empresa Y Management / Exito Empresarial,https://www.sbs.com.pe/segunda-oportunidad-9788466356046.html,9788466356046,,"DEBOLSILLO, ESP - RANDOM HOUSE MONDADORI",1,2021,416,,6d4d389c303fe8ef2c025c956229658f5ed17269
2025-10-06,"SEGUNDO SEXO, EL",Simone De Beauvoir,99.0,,https://www.sbs.com.pe/segundo-sexo-el-9786073811101.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/segundo-sexo-el-9786073811101.html,9786073811101,,"LUMEN, ESP - RANDOM HOUSE MONDADORI",1,2022,728,,1c23a6ef215ecaa8cc0a5f3cc5cd320c83a0f800
2025-10-06,SEGURIDAD INTERNACIONAL UNA INTRODUCCION CRITICA,Farid Kahhat,35.0,,https://www.sbs.com.pe/seguridad-internacional-una-introduccion-critica-9786123175115.html,No Ficcion / Ensayo Y Politica Peruana,No Ficcion / Ensayo Y Politica Peruana,https://www.sbs.com.pe/seguridad-internacional-una-introduccion-critica-9786123175115.html,9786123175115,,PUCP FONDO EDITORIAL,1,2019,214,,94a2d204a4a777c97f07951eb092e85fb50221db
2025-10-06,SEIS CAPÍTULOS PERDIDOS Y OTROS EXTRAVÍOS,Fernando Ampuero,29.9,,https://www.sbs.com.pe/seis-capitulos-perdidos-y-otros-extravios-9786124350313.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/seis-capitulos-perdidos-y-otros-extravios-9786124350313.html,9786124350313,,TUSQUETS  EDITORES S.A.,1,2021,252,,85b5035bd3ac44afad62c56f3b8a2ddf869fee02
2025-10-06,SEIS CUATRO,Hideo Yokoyama,119.0,,https://www.sbs.com.pe/seis-cuatro-9788418107252.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/seis-cuatro-9788418107252.html,9788418107252,,SALAMANDRA,1,2021,656,,8cbedc295b16c669cbde2f74066d51037bc32a36
2025-10-06,"SEIS DE ATLAS, LOS",Olivie Blake,55.0,,https://www.sbs.com.pe/seis-de-atlas-los-9786124858673.html,Juvenil,Juvenil | Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/seis-de-atlas-los-9786124858673.html,9786124858673,,UMBRIEL - EDICIONES URANO,1,2022,480,,4a5d40c5d8565998502904cbc8a3f31f13a96771
