usuario_id,edad,genero,region,tipo_usuario,fecha_registro,vendor,ingest_date
30083236,29,Femenino,Piura,Recurrente,2023-04-17,sbs,2025-11-09
13048008,66,Femenino,Chiclayo,Nuevo,2023-10-19,sbs,2025-11-09
55252261,68,Otro,Arequipa,Nuevo,2023-05-24,sbs,2025-11-09
90037153,18,Otro,Piura,Recurrente,2023-06-03,sbs,2025-11-09
59221290,36,Femenino,Chiclayo,Nuevo,2023-07-18,sbs,2025-11-09
97933602,40,Otro,Arequipa,Recurrente,2023-03-09,sbs,2025-11-09
88310524,18,Masculino,Cusco,Nuevo,2023-05-12,sbs,2025-11-09
25924978,49,Masculino,Lima,Nuevo,2024-04-09,sbs,2025-11-09
83778810,27,Femenino,Chiclayo,Nuevo,2024-01-03,sbs,2025-11-09
38455850,38,Otro,Piura,Nuevo,2023-05-14,sbs,2025-11-09
13442087,19,Femenino,Lima,Recurrente,2023-06-09,sbs,2025-11-09
92443394,27,Femenino,Lima,Nuevo,2024-01-06,sbs,2025-11-09
18094532,28,Femenino,Chiclayo,Nuevo,2023-10-12,sbs,2025-11-09
67877622,28,Otro,Cusco,Nuevo,2023-03-29,sbs,2025-11-09
26976230,45,Otro,Lima,Nuevo,2023-05-14,sbs,2025-11-09
31286722,36,Otro,Lima,Nuevo,2023-09-25,sbs,2025-11-09
14346370,70,Otro,Lima,Nuevo,2023-10-20,sbs,2025-11-09
64430657,33,Masculino,Lima,Nuevo,2024-01-07,sbs,2025-11-09
93605083,49,Otro,Arequipa,Nuevo,2023-11-12,sbs,2025-11-09
59924941,22,Femenino,Arequipa,Nuevo,2023-12-23,sbs,2025-11-09
74366996,36,Femenino,Chiclayo,Recurrente,2023-09-15,sbs,2025-11-09
24839143,24,Masculino,Piura,Nuevo,2023-01-03,sbs,2025-11-09
26460035,20,Otro,Lima,Recurrente,2024-06-10,sbs,2025-11-09
84335596,20,Masculino,Lima,Recurrente,2024-02-27,sbs,2025-11-09
75630349,32,Masculino,Arequipa,Nuevo,2023-04-03,sbs,2025-11-09
79370691,28,Femenino,Cusco,Nuevo,2023-01-14,sbs,2025-11-09
89557206,24,Otro,Piura,Nuevo,2023-06-01,sbs,2025-11-09
72203922,19,Otro,Lima,Recurrente,2023-03-04,sbs,2025-11-09
23645439,23,Masculino,Cusco,Nuevo,2024-04-08,sbs,2025-11-09
20698169,33,Masculino,Arequipa,Recurrente,2023-12-07,sbs,2025-11-09
76039568,21,Femenino,Piura,Recurrente,2023-10-10,sbs,2025-11-09
13327277,37,Masculino,Arequipa,Nuevo,2023-07-21,sbs,2025-11-09
80883378,19,Otro,Arequipa,Nuevo,2024-06-28,sbs,2025-11-09
90015279,61,Femenino,Arequipa,Nuevo,2024-03-15,sbs,2025-11-09
10733725,34,Femenino,Lima,Nuevo,2024-07-28,sbs,2025-11-09
68985501,39,Masculino,Chiclayo,Nuevo,2023-06-10,sbs,2025-11-09
20594263,34,Femenino,Arequipa,Nuevo,2023-06-02,sbs,2025-11-09
73753876,40,Otro,Lima,Nuevo,2023-05-22,sbs,2025-11-09
65674053,19,Masculino,Lima,Recurrente,2024-02-17,sbs,2025-11-09
19101470,45,Masculino,Piura,Recurrente,2023-01-26,sbs,2025-11-09
99461018,68,Masculino,Lima,Nuevo,2024-05-12,sbs,2025-11-09
88593150,47,Masculino,Piura,Nuevo,2023-09-26,sbs,2025-11-09
94701395,33,Otro,Cusco,Nuevo,2024-07-30,sbs,2025-11-09
99618476,62,Femenino,Cusco,Nuevo,2023-09-13,sbs,2025-11-09
44295540,63,Masculino,Piura,Recurrente,2023-02-13,sbs,2025-11-09
96783043,57,Otro,Cusco,Nuevo,2023-11-01,sbs,2025-11-09
76145774,56,Femenino,Arequipa,Recurrente,2024-06-25,sbs,2025-11-09
26143430,58,Masculino,Lima,Nuevo,2024-03-25,sbs,2025-11-09
23697646,70,Femenino,Arequipa,Nuevo,2023-10-27,sbs,2025-11-09
48474186,44,Femenino,Lima,Nuevo,2024-05-11,sbs,2025-11-09
41312845,21,Femenino,Arequipa,Nuevo,2023-09-12,sbs,2025-11-09
99889840,29,Femenino,Arequipa,Nuevo,2024-06-11,sbs,2025-11-09
91946119,55,Otro,Piura,Nuevo,2023-04-27,sbs,2025-11-09
32165081,46,Masculino,Lima,Recurrente,2023-09-28,sbs,2025-11-09
16842526,45,Otro,Chiclayo,Nuevo,2024-04-23,sbs,2025-11-09
21948440,50,Femenino,Cusco,Recurrente,2023-04-19,sbs,2025-11-09
94667848,44,Masculino,Chiclayo,Recurrente,2023-01-29,sbs,2025-11-09
21232457,69,Otro,Piura,Nuevo,2024-07-12,sbs,2025-11-09
88478843,33,Femenino,Cusco,Nuevo,2024-05-31,sbs,2025-11-09
13008243,46,Masculino,Lima,Nuevo,2024-03-31,sbs,2025-11-09
98783194,64,Otro,Cusco,Nuevo,2023-10-24,sbs,2025-11-09
44901404,50,Masculino,Lima,Recurrente,2024-02-13,sbs,2025-11-09
70571298,37,Otro,Chiclayo,Nuevo,2023-05-04,sbs,2025-11-09
86650083,40,Otro,Cusco,Recurrente,2023-08-27,sbs,2025-11-09
82356744,46,Otro,Piura,Nuevo,2023-01-12,sbs,2025-11-09
66208717,29,Masculino,Lima,Nuevo,2023-02-17,sbs,2025-11-09
35355653,48,Femenino,Arequipa,Recurrente,2023-07-04,sbs,2025-11-09
22281419,42,Otro,Lima,Nuevo,2024-02-17,sbs,2025-11-09
77066497,66,Otro,Lima,Recurrente,2024-06-07,sbs,2025-11-09
85120173,61,Otro,Piura,Recurrente,2024-03-09,sbs,2025-11-09
87657839,50,Masculino,Arequipa,Recurrente,2024-02-06,sbs,2025-11-09
40781126,60,Femenino,Lima,Nuevo,2023-12-30,sbs,2025-11-09
87977109,63,Masculino,Piura,Recurrente,2023-04-01,sbs,2025-11-09
84067785,45,Masculino,Piura,Nuevo,2024-05-21,sbs,2025-11-09
84918674,59,Masculino,Chiclayo,Nuevo,2024-07-20,sbs,2025-11-09
87985029,32,Femenino,Arequipa,Nuevo,2024-04-16,sbs,2025-11-09
91167742,69,Otro,Arequipa,Nuevo,2023-02-16,sbs,2025-11-09
61503459,44,Otro,Piura,Recurrente,2024-01-21,sbs,2025-11-09
13438797,52,Masculino,Piura,Recurrente,2024-03-15,sbs,2025-11-09
69585481,35,Femenino,Cusco,Nuevo,2023-03-08,sbs,2025-11-09
29104510,18,Masculino,Cusco,Nuevo,2024-01-31,sbs,2025-11-09
46939031,28,Femenino,Cusco,Recurrente,2024-02-21,sbs,2025-11-09
39796682,52,Otro,Chiclayo,Nuevo,2024-08-10,sbs,2025-11-09
40595207,35,Otro,Arequipa,Nuevo,2024-05-28,sbs,2025-11-09
63041305,57,Masculino,Arequipa,Nuevo,2023-09-22,sbs,2025-11-09
19146919,48,Masculino,Cusco,Nuevo,2024-08-12,sbs,2025-11-09
50251854,45,Masculino,Cusco,Recurrente,2023-04-02,sbs,2025-11-09
58016004,22,Masculino,Lima,Nuevo,2023-09-12,sbs,2025-11-09
64677550,60,Otro,Chiclayo,Recurrente,2023-07-29,sbs,2025-11-09
10056964,24,Masculino,Chiclayo,Nuevo,2024-02-22,sbs,2025-11-09
53113090,39,Masculino,Chiclayo,Nuevo,2023-09-18,sbs,2025-11-09
32222880,53,Otro,Lima,Nuevo,2023-01-23,sbs,2025-11-09
26719412,41,Femenino,Piura,Nuevo,2023-09-26,sbs,2025-11-09
35937389,57,Masculino,Arequipa,Nuevo,2023-02-02,sbs,2025-11-09
65887036,62,Femenino,Piura,Nuevo,2024-08-03,sbs,2025-11-09
18768924,43,Masculino,Arequipa,Recurrente,2024-05-10,sbs,2025-11-09
86938242,67,Otro,Chiclayo,Recurrente,2024-07-05,sbs,2025-11-09
63781664,66,Otro,Lima,Nuevo,2023-01-03,sbs,2025-11-09
69438450,47,Otro,Chiclayo,Nuevo,2023-03-23,sbs,2025-11-09
40396847,35,Femenino,Cusco,Recurrente,2023-04-18,sbs,2025-11-09
45571248,38,Otro,Chiclayo,Recurrente,2024-01-21,sbs,2025-11-09
88083792,52,Femenino,Cusco,Recurrente,2023-09-12,sbs,2025-11-09
78011234,43,Otro,Cusco,Nuevo,2023-11-16,sbs,2025-11-09
53933035,42,Otro,Piura,Recurrente,2023-04-03,sbs,2025-11-09
24850652,39,Otro,Piura,Recurrente,2023-02-20,sbs,2025-11-09
17863558,25,Otro,Chiclayo,Recurrente,2023-07-04,sbs,2025-11-09
15971136,61,Femenino,Piura,Nuevo,2024-01-26,sbs,2025-11-09
18303664,40,Masculino,Lima,Nuevo,2024-03-08,sbs,2025-11-09
63000670,32,Otro,Cusco,Recurrente,2024-07-22,sbs,2025-11-09
23422888,31,Femenino,Piura,Nuevo,2023-05-09,sbs,2025-11-09
60866227,50,Otro,Piura,Nuevo,2023-02-27,sbs,2025-11-09
50417354,49,Masculino,Lima,Nuevo,2024-08-09,sbs,2025-11-09
43583658,69,Masculino,Piura,Nuevo,2024-08-17,sbs,2025-11-09
46771858,29,Masculino,Piura,Recurrente,2024-01-20,sbs,2025-11-09
76773782,68,Otro,Cusco,Nuevo,2024-03-17,sbs,2025-11-09
31720358,44,Masculino,Piura,Recurrente,2023-09-26,sbs,2025-11-09
75770619,18,Femenino,Piura,Nuevo,2024-01-08,sbs,2025-11-09
86666528,66,Femenino,Piura,Nuevo,2023-01-30,sbs,2025-11-09
77970791,46,Femenino,Piura,Recurrente,2023-07-16,sbs,2025-11-09
59597432,69,Otro,Lima,Nuevo,2023-09-06,sbs,2025-11-09
66201522,34,Femenino,Arequipa,Recurrente,2023-07-08,sbs,2025-11-09
94909357,39,Otro,Piura,Nuevo,2024-02-11,sbs,2025-11-09
11228910,39,Otro,Cusco,Nuevo,2023-02-24,sbs,2025-11-09
25893296,62,Otro,Arequipa,Nuevo,2023-07-11,sbs,2025-11-09
67469612,29,Masculino,Piura,Nuevo,2024-04-07,sbs,2025-11-09
52413505,48,Otro,Arequipa,Nuevo,2023-05-18,sbs,2025-11-09
33740098,57,Masculino,Arequipa,Nuevo,2023-03-22,sbs,2025-11-09
43715633,35,Otro,Lima,Nuevo,2024-05-30,sbs,2025-11-09
82054847,52,Otro,Arequipa,Recurrente,2023-01-07,sbs,2025-11-09
74585618,18,Masculino,Arequipa,Nuevo,2024-02-10,sbs,2025-11-09
33204789,63,Femenino,Cusco,Nuevo,2023-03-23,sbs,2025-11-09
46667896,54,Otro,Piura,Nuevo,2023-01-14,sbs,2025-11-09
95710642,46,Masculino,Arequipa,Recurrente,2023-06-18,sbs,2025-11-09
32095445,69,Femenino,Lima,Nuevo,2023-04-24,sbs,2025-11-09
55922639,21,Masculino,Cusco,Nuevo,2024-05-05,sbs,2025-11-09
81442747,32,Femenino,Piura,Recurrente,2024-01-31,sbs,2025-11-09
59458666,21,Femenino,Cusco,Nuevo,2023-06-22,sbs,2025-11-09
84825320,34,Otro,Chiclayo,Nuevo,2023-05-07,sbs,2025-11-09
58590733,62,Masculino,Cusco,Nuevo,2023-09-17,sbs,2025-11-09
44153671,69,Femenino,Lima,Nuevo,2024-03-15,sbs,2025-11-09
55437962,37,Otro,Piura,Nuevo,2024-04-23,sbs,2025-11-09
24952346,65,Masculino,Chiclayo,Recurrente,2023-03-20,sbs,2025-11-09
48314592,26,Masculino,Chiclayo,Recurrente,2024-04-03,sbs,2025-11-09
93321027,67,Otro,Cusco,Recurrente,2024-05-18,sbs,2025-11-09
37686424,64,Masculino,Arequipa,Nuevo,2024-02-12,sbs,2025-11-09
75670749,33,Otro,Piura,Nuevo,2023-06-20,sbs,2025-11-09
82329391,28,Masculino,Chiclayo,Recurrente,2024-07-22,sbs,2025-11-09
57463440,42,Otro,Chiclayo,Recurrente,2024-05-01,sbs,2025-11-09
91435334,63,Masculino,Cusco,Nuevo,2023-03-10,sbs,2025-11-09
54151097,68,Femenino,Chiclayo,Recurrente,2023-09-19,sbs,2025-11-09
53620722,63,Otro,Chiclayo,Nuevo,2023-08-24,sbs,2025-11-09
93769170,64,Otro,Cusco,Recurrente,2023-10-01,sbs,2025-11-09
14800151,32,Femenino,Chiclayo,Recurrente,2023-01-13,sbs,2025-11-09
69128491,62,Otro,Lima,Nuevo,2024-02-10,sbs,2025-11-09
67040474,48,Otro,Piura,Nuevo,2023-03-10,sbs,2025-11-09
45118439,40,Masculino,Piura,Nuevo,2024-01-04,sbs,2025-11-09
81817250,34,Femenino,Lima,Recurrente,2023-08-04,sbs,2025-11-09
70443135,41,Otro,Lima,Nuevo,2023-08-11,sbs,2025-11-09
42336213,63,Otro,Lima,Nuevo,2023-11-25,sbs,2025-11-09
77422829,59,Otro,Lima,Nuevo,2024-04-12,sbs,2025-11-09
93496702,50,Otro,Piura,Recurrente,2024-01-31,sbs,2025-11-09
79054009,54,Otro,Arequipa,Recurrente,2024-06-24,sbs,2025-11-09
74591054,67,Masculino,Cusco,Nuevo,2023-11-19,sbs,2025-11-09
46807983,55,Otro,Chiclayo,Recurrente,2023-04-18,sbs,2025-11-09
14889442,46,Otro,Chiclayo,Nuevo,2023-08-27,sbs,2025-11-09
43907858,69,Masculino,Cusco,Nuevo,2024-01-26,sbs,2025-11-09
97066702,29,Femenino,Chiclayo,Recurrente,2024-07-24,sbs,2025-11-09
41979677,32,Otro,Arequipa,Nuevo,2023-08-30,sbs,2025-11-09
77104727,54,Masculino,Chiclayo,Recurrente,2024-07-16,sbs,2025-11-09
38197836,19,Femenino,Chiclayo,Recurrente,2024-08-03,sbs,2025-11-09
84765427,29,Otro,Cusco,Recurrente,2024-08-14,sbs,2025-11-09
12000224,31,Masculino,Chiclayo,Nuevo,2023-04-30,sbs,2025-11-09
18459845,29,Masculino,Chiclayo,Recurrente,2023-01-17,sbs,2025-11-09
25383275,62,Otro,Arequipa,Nuevo,2024-01-24,sbs,2025-11-09
74538117,20,Masculino,Cusco,Recurrente,2024-07-25,sbs,2025-11-09
49657541,63,Femenino,Lima,Nuevo,2023-03-27,sbs,2025-11-09
18282820,30,Femenino,Arequipa,Recurrente,2023-10-23,sbs,2025-11-09
97224832,64,Masculino,Cusco,Nuevo,2023-11-23,sbs,2025-11-09
74771844,33,Otro,Lima,Nuevo,2023-02-18,sbs,2025-11-09
52260040,35,Femenino,Cusco,Nuevo,2023-07-19,sbs,2025-11-09
14680066,37,Femenino,Cusco,Nuevo,2023-04-11,sbs,2025-11-09
34478552,18,Masculino,Lima,Nuevo,2024-02-18,sbs,2025-11-09
68724936,18,Femenino,Piura,Recurrente,2024-01-24,sbs,2025-11-09
68507072,22,Femenino,Lima,Recurrente,2023-02-17,sbs,2025-11-09
19908724,45,Otro,Arequipa,Nuevo,2023-04-05,sbs,2025-11-09
21615436,18,Otro,Arequipa,Recurrente,2023-11-03,sbs,2025-11-09
69998135,63,Masculino,Chiclayo,Recurrente,2023-01-02,sbs,2025-11-09
93028933,52,Femenino,Lima,Nuevo,2023-10-03,sbs,2025-11-09
85389807,48,Masculino,Cusco,Nuevo,2024-01-12,sbs,2025-11-09
49487002,66,Masculino,Arequipa,Nuevo,2023-07-27,sbs,2025-11-09
85779559,53,Masculino,Arequipa,Nuevo,2024-08-04,sbs,2025-11-09
12070527,57,Femenino,Chiclayo,Nuevo,2024-04-15,sbs,2025-11-09
79798454,51,Masculino,Cusco,Nuevo,2024-07-22,sbs,2025-11-09
92458705,58,Otro,Lima,Nuevo,2024-05-11,sbs,2025-11-09
34241075,22,Femenino,Lima,Nuevo,2024-03-15,sbs,2025-11-09
13137155,41,Femenino,Lima,Nuevo,2024-01-22,sbs,2025-11-09
27810833,62,Otro,Chiclayo,Nuevo,2023-03-31,sbs,2025-11-09
87485535,45,Otro,Piura,Nuevo,2024-06-18,sbs,2025-11-09
84262134,53,Masculino,Arequipa,Nuevo,2023-03-22,sbs,2025-11-09
71872428,18,Otro,Piura,Recurrente,2023-03-16,sbs,2025-11-09
71816745,41,Femenino,Cusco,Nuevo,2023-05-01,sbs,2025-11-09
75535530,49,Femenino,Piura,Recurrente,2023-05-22,sbs,2025-11-09
22961673,36,Femenino,Cusco,Nuevo,2023-03-18,sbs,2025-11-09
91678422,52,Otro,Cusco,Nuevo,2023-04-05,sbs,2025-11-09
45738306,63,Otro,Arequipa,Recurrente,2024-03-22,sbs,2025-11-09
54864614,29,Masculino,Chiclayo,Nuevo,2024-05-03,sbs,2025-11-09
59182925,50,Otro,Lima,Nuevo,2023-09-28,sbs,2025-11-09
49412831,35,Masculino,Lima,Recurrente,2023-12-21,sbs,2025-11-09
26967677,41,Femenino,Lima,Nuevo,2024-06-01,sbs,2025-11-09
76698823,18,Otro,Chiclayo,Nuevo,2024-01-11,sbs,2025-11-09
18505287,18,Otro,Cusco,Nuevo,2023-02-20,sbs,2025-11-09
65030442,58,Femenino,Chiclayo,Recurrente,2023-12-17,sbs,2025-11-09
47372406,35,Masculino,Arequipa,Nuevo,2023-05-20,sbs,2025-11-09
92010594,48,Masculino,Cusco,Nuevo,2024-07-27,sbs,2025-11-09
75159326,38,Otro,Piura,Nuevo,2023-04-02,sbs,2025-11-09
70750160,51,Otro,Cusco,Nuevo,2023-09-26,sbs,2025-11-09
62275935,33,Masculino,Chiclayo,Recurrente,2023-03-16,sbs,2025-11-09
57168440,52,Femenino,Lima,Nuevo,2023-03-02,sbs,2025-11-09
59902352,53,Otro,Lima,Nuevo,2024-08-11,sbs,2025-11-09
98172626,18,Otro,Chiclayo,Recurrente,2023-04-22,sbs,2025-11-09
58684436,23,Femenino,Chiclayo,Nuevo,2023-02-14,sbs,2025-11-09
36791143,32,Femenino,Lima,Recurrente,2023-05-20,sbs,2025-11-09
89678144,20,Masculino,Arequipa,Nuevo,2024-03-16,sbs,2025-11-09
44416872,38,Otro,Lima,Nuevo,2024-05-10,sbs,2025-11-09
51910609,62,Otro,Lima,Recurrente,2024-08-10,sbs,2025-11-09
96685825,53,Otro,Piura,Recurrente,2023-08-21,sbs,2025-11-09
86918079,27,Otro,Cusco,Nuevo,2024-07-22,sbs,2025-11-09
47450576,31,Femenino,Piura,Nuevo,2023-09-21,sbs,2025-11-09
93806250,48,Masculino,Arequipa,Recurrente,2023-04-01,sbs,2025-11-09
37136755,68,Otro,Cusco,Recurrente,2024-04-30,sbs,2025-11-09
14767638,69,Femenino,Cusco,Nuevo,2023-03-14,sbs,2025-11-09
99118938,34,Femenino,Lima,Nuevo,2024-07-28,sbs,2025-11-09
72850412,57,Femenino,Chiclayo,Recurrente,2023-03-12,sbs,2025-11-09
42474862,36,Masculino,Piura,Nuevo,2024-06-20,sbs,2025-11-09
46642579,39,Masculino,Arequipa,Nuevo,2024-02-20,sbs,2025-11-09
36005508,52,Femenino,Lima,Recurrente,2024-04-03,sbs,2025-11-09
50208372,55,Otro,Chiclayo,Recurrente,2023-09-15,sbs,2025-11-09
52670431,52,Otro,Chiclayo,Nuevo,2023-07-01,sbs,2025-11-09
64477927,69,Masculino,Arequipa,Recurrente,2023-11-02,sbs,2025-11-09
69796155,26,Otro,Lima,Nuevo,2023-02-24,sbs,2025-11-09
58332620,70,Femenino,Piura,Recurrente,2024-02-07,sbs,2025-11-09
63293282,46,Otro,Piura,Nuevo,2024-01-08,sbs,2025-11-09
89734272,28,Masculino,Cusco,Nuevo,2023-01-10,sbs,2025-11-09
24380105,20,Otro,Piura,Recurrente,2023-11-29,sbs,2025-11-09
41349369,20,Femenino,Piura,Recurrente,2023-04-15,sbs,2025-11-09
62063088,24,Masculino,Lima,Nuevo,2024-06-03,sbs,2025-11-09
69751747,24,Otro,Lima,Nuevo,2023-10-30,sbs,2025-11-09
32574091,61,Femenino,Lima,Recurrente,2023-07-01,sbs,2025-11-09
41381157,58,Masculino,Arequipa,Recurrente,2024-01-15,sbs,2025-11-09
21098866,38,Femenino,Lima,Recurrente,2023-01-01,sbs,2025-11-09
85952511,60,Masculino,Chiclayo,Nuevo,2023-11-18,sbs,2025-11-09
16814758,40,Masculino,Lima,Nuevo,2024-03-03,sbs,2025-11-09
56576842,23,Femenino,Lima,Nuevo,2023-07-07,sbs,2025-11-09
14293708,69,Otro,Cusco,Nuevo,2023-12-14,sbs,2025-11-09
23407419,46,Femenino,Lima,Recurrente,2024-05-19,sbs,2025-11-09
89854240,66,Femenino,Chiclayo,Recurrente,2024-04-19,sbs,2025-11-09
96424580,53,Masculino,Piura,Recurrente,2024-01-10,sbs,2025-11-09
48633985,19,Masculino,Lima,Nuevo,2024-02-07,sbs,2025-11-09
37281556,61,Otro,Chiclayo,Recurrente,2023-01-13,sbs,2025-11-09
26919017,62,Otro,Lima,Nuevo,2023-12-23,sbs,2025-11-09
18644892,20,Masculino,Arequipa,Nuevo,2023-10-19,sbs,2025-11-09
39713306,22,Otro,Piura,Nuevo,2023-04-07,sbs,2025-11-09
83208168,59,Femenino,Cusco,Nuevo,2023-06-28,sbs,2025-11-09
55696789,40,Femenino,Chiclayo,Recurrente,2024-08-03,sbs,2025-11-09
17962450,27,Masculino,Piura,Nuevo,2023-02-04,sbs,2025-11-09
96453037,44,Femenino,Cusco,Recurrente,2023-01-14,sbs,2025-11-09
17890635,19,Femenino,Cusco,Nuevo,2024-07-14,sbs,2025-11-09
45268115,22,Otro,Arequipa,Recurrente,2024-05-03,sbs,2025-11-09
45843633,20,Otro,Chiclayo,Recurrente,2024-05-27,sbs,2025-11-09
98880638,62,Otro,Chiclayo,Recurrente,2023-08-12,sbs,2025-11-09
40202787,30,Otro,Piura,Nuevo,2024-01-19,sbs,2025-11-09
31095743,19,Masculino,Arequipa,Nuevo,2024-01-22,sbs,2025-11-09
11483668,39,Femenino,Lima,Nuevo,2023-12-23,sbs,2025-11-09
44239462,22,Femenino,Chiclayo,Recurrente,2023-11-17,sbs,2025-11-09
82106986,26,Femenino,Chiclayo,Nuevo,2024-04-15,sbs,2025-11-09
98783880,34,Masculino,Cusco,Nuevo,2023-07-11,sbs,2025-11-09
51300844,54,Otro,Chiclayo,Nuevo,2023-08-15,sbs,2025-11-09
86680961,39,Masculino,Lima,Nuevo,2023-02-02,sbs,2025-11-09
57804260,20,Otro,Arequipa,Recurrente,2023-02-17,sbs,2025-11-09
78509660,33,Masculino,Cusco,Nuevo,2024-02-28,sbs,2025-11-09
21863001,34,Masculino,Lima,Nuevo,2023-04-30,sbs,2025-11-09
92713862,42,Femenino,Arequipa,Nuevo,2023-05-20,sbs,2025-11-09
54839860,18,Femenino,Piura,Recurrente,2024-04-12,sbs,2025-11-09
70552007,66,Otro,Cusco,Recurrente,2024-07-10,sbs,2025-11-09
51833635,38,Otro,Chiclayo,Nuevo,2024-03-09,sbs,2025-11-09
66248001,28,Femenino,Lima,Nuevo,2023-09-04,sbs,2025-11-09
71414425,60,Masculino,Lima,Recurrente,2023-05-25,sbs,2025-11-09
72001039,41,Femenino,Cusco,Nuevo,2023-09-19,sbs,2025-11-09
25372552,47,Masculino,Cusco,Nuevo,2024-03-31,sbs,2025-11-09
10821305,23,Femenino,Chiclayo,Nuevo,2024-07-17,sbs,2025-11-09
23284153,29,Masculino,Arequipa,Recurrente,2023-06-22,sbs,2025-11-09
26709159,59,Otro,Chiclayo,Nuevo,2024-06-21,sbs,2025-11-09
85905949,51,Otro,Arequipa,Recurrente,2024-01-10,sbs,2025-11-09
68590128,24,Femenino,Lima,Recurrente,2024-05-30,sbs,2025-11-09
20945862,31,Otro,Piura,Nuevo,2024-07-17,sbs,2025-11-09
73142083,64,Otro,Piura,Nuevo,2024-04-19,sbs,2025-11-09
15966926,28,Otro,Lima,Nuevo,2024-06-13,sbs,2025-11-09
81803531,63,Masculino,Piura,Recurrente,2024-05-05,sbs,2025-11-09
83482715,66,Otro,Cusco,Recurrente,2023-03-10,sbs,2025-11-09
74369730,42,Otro,Chiclayo,Nuevo,2024-08-18,sbs,2025-11-09
17169970,29,Otro,Piura,Nuevo,2023-11-15,sbs,2025-11-09
31812203,60,Masculino,Cusco,Nuevo,2024-05-03,sbs,2025-11-09
82028558,18,Masculino,Chiclayo,Nuevo,2023-10-29,sbs,2025-11-09
17940265,26,Otro,Chiclayo,Nuevo,2023-06-09,sbs,2025-11-09
97890289,34,Masculino,Piura,Nuevo,2023-10-13,sbs,2025-11-09
24724522,31,Otro,Chiclayo,Recurrente,2024-06-21,sbs,2025-11-09
11370078,22,Femenino,Piura,Nuevo,2023-07-20,sbs,2025-11-09
16805868,61,Masculino,Lima,Nuevo,2023-08-01,sbs,2025-11-09
27526755,35,Otro,Chiclayo,Nuevo,2023-05-15,sbs,2025-11-09
23856023,63,Femenino,Arequipa,Nuevo,2023-05-11,sbs,2025-11-09
77556899,33,Femenino,Chiclayo,Nuevo,2023-05-14,sbs,2025-11-09
44019584,23,Femenino,Piura,Recurrente,2024-02-21,sbs,2025-11-09
56229195,43,Masculino,Lima,Recurrente,2023-02-28,sbs,2025-11-09
71326503,63,Otro,Chiclayo,Recurrente,2024-03-26,sbs,2025-11-09
92021157,47,Femenino,Arequipa,Recurrente,2023-04-09,sbs,2025-11-09
97477918,52,Masculino,Chiclayo,Recurrente,2023-01-24,sbs,2025-11-09
73038907,28,Otro,Lima,Nuevo,2023-03-17,sbs,2025-11-09
88120126,37,Femenino,Cusco,Nuevo,2023-06-12,sbs,2025-11-09
45389275,65,Otro,Chiclayo,Nuevo,2023-01-30,sbs,2025-11-09
93226902,33,Otro,Cusco,Recurrente,2023-03-10,sbs,2025-11-09
37249427,42,Femenino,Chiclayo,Nuevo,2023-03-25,sbs,2025-11-09
59243476,25,Femenino,Arequipa,Nuevo,2023-02-27,sbs,2025-11-09
62781957,43,Otro,Piura,Recurrente,2024-03-03,sbs,2025-11-09
30531509,47,Masculino,Arequipa,Nuevo,2024-02-08,sbs,2025-11-09
58542593,23,Otro,Cusco,Recurrente,2024-01-06,sbs,2025-11-09
50332842,21,Femenino,Cusco,Nuevo,2023-09-18,sbs,2025-11-09
36353271,59,Masculino,Arequipa,Recurrente,2024-02-05,sbs,2025-11-09
86175658,61,Femenino,Cusco,Recurrente,2023-08-19,sbs,2025-11-09
32451247,44,Femenino,Lima,Nuevo,2024-01-21,sbs,2025-11-09
28077736,47,Masculino,Chiclayo,Recurrente,2024-01-30,sbs,2025-11-09
44323019,45,Masculino,Lima,Nuevo,2023-05-31,sbs,2025-11-09
97851680,31,Femenino,Chiclayo,Recurrente,2023-12-18,sbs,2025-11-09
23611269,53,Otro,Piura,Nuevo,2023-06-04,sbs,2025-11-09
81645549,61,Otro,Cusco,Nuevo,2023-02-10,sbs,2025-11-09
93587401,65,Femenino,Cusco,Recurrente,2023-04-11,sbs,2025-11-09
98317278,44,Masculino,Chiclayo,Recurrente,2023-03-28,sbs,2025-11-09
85122416,56,Otro,Arequipa,Nuevo,2023-07-25,sbs,2025-11-09
71865387,39,Masculino,Chiclayo,Recurrente,2023-10-16,sbs,2025-11-09
40187291,29,Femenino,Lima,Nuevo,2023-08-30,sbs,2025-11-09
42331122,33,Femenino,Chiclayo,Recurrente,2023-02-05,sbs,2025-11-09
77042862,22,Masculino,Piura,Recurrente,2024-06-25,sbs,2025-11-09
59633035,43,Masculino,Piura,Recurrente,2023-10-01,sbs,2025-11-09
46045914,47,Otro,Arequipa,Recurrente,2024-07-31,sbs,2025-11-09
95325945,49,Femenino,Arequipa,Nuevo,2023-10-02,sbs,2025-11-09
59757038,39,Masculino,Piura,Recurrente,2024-03-23,sbs,2025-11-09
61312479,54,Femenino,Piura,Nuevo,2024-05-29,sbs,2025-11-09
26974940,69,Masculino,Arequipa,Nuevo,2023-10-15,sbs,2025-11-09
81871771,23,Masculino,Piura,Nuevo,2023-01-23,sbs,2025-11-09
78188722,62,Masculino,Cusco,Nuevo,2023-11-10,sbs,2025-11-09
53365278,23,Femenino,Chiclayo,Recurrente,2023-05-27,sbs,2025-11-09
